name_kor,name_eng,date_of_birth,url
박재천,Jae-Chun Park,1957-10-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1073
김용운,Yong-Woon Kim,1955-06-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1008
최정우,Jeong-Woo Choi,1955-06-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1101
정순명,Soon-Myung Jung,1954-06-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=1109
신언호,Eon-Ho Shin,1955-12-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1080
이광은,Kwang-Eun Lee,1955-06-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1024
하기룡,Ki-Ryong Ha,1955-05-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=1111
김문영,Moon-young Kim,1960-04-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1151
유성룡,Sung-Ryong Yoo,1960-07-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1148
차동열,Dong-Yeol Cha,1956-01-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=1032
박철영,Cheol-Young Park,1960-05-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1158
이원국,Won-Kuk Lee,1949-05-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1179
이성수,Seong-Su Lee,1960-10-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1165
신계석,Gye-Seok Shin,1960-09-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1185
김정수,Jung-Soo Kim,1960-10-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=1146
김경표,Kyung-pyo Kim,1960-04-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=1202
유제룡,Je-Ryong Yu,1956-08-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=1211
안언학,Un-Hak Ahn,1962-01-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=1243
박흥식,Heung-Sik Park,1962-01-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=14223
유지홍,Ji-Hong Yoo,1962-04-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1246
유고웅,Go-Woong Yu,1958-12-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=1245
심재원,Jae-Won Sim,1953-07-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=1160
예병준,Byung-Jun Ye,1962-03-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1328
김용수,Yong-Soo Kim,1960-05-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1259
정삼흠,Sam-Heum Jung,1961-11-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1258
민경삼,Kyung-Sam Min,1963-02-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1291
김성수,Sung-Soo Kim,1962-05-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1283
서효인,Hyo-In Seo,1962-02-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=1293
김건우,Geon-Woo Kim,1963-08-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=1319
김태원,Tae-Won Kim,1964-01-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1289
정태관,Tae-Gwan Jung,1961-06-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1357
황윤태,Yoon-Tae Hwang,1963-05-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=1359
김영직,Young-Jik Kim,1960-09-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=1342
이승배,Seung-Bae Lee,1968-08-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1640
양현기,Hyun-Gi Yang,1966-11-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1392
조상헌,Sang-Heon Cho,1964-05-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=1399
이국성,Guk-Sung Lee,1965-12-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1412
문병권,Byung-Kwon Moon ,1965-04-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=1406
유광진,Gwang-Jin Yu,1965-10-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=1396
강병선,Byung-Sun Kang,1965-05-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1375
나웅,Woong Na,1967-01-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=1438
이승범,Seung-Beom Lee,1967-07-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1452
박성훈,Sung-Hoon Park,1967-01-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1442
김기범,Ki-Beom Kim,1965-12-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=1469
김덕근,Deok-Geun Kim,1964-03-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=1470
노찬엽,Chan-Yeup Noh,1965-01-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1439
이재홍,Jae-Hong Lee,1963-09-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1485
최준호,Jun-Ho Choi,1966-10-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1492
김기홍,Ki-Hong Kim,1970-02-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=1431
전태건,Tae-Geon Jeon,1971-02-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=1642
김선진,Sun-Jin Kim,1967-05-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1497
김성재,Sung-Jae Kim,1966-10-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=1509
김종철,Jong-Chul Kim,1968-07-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1548
조필현,Pil-Hyun Cho,1971-07-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1532
김성일,Sung-Il Kim,1967-05-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=1508
최달호,Dal-Ho Choi,1969-09-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1536
장주덕,Ju-Duk Jang,1972-01-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1525
송구홍,Koo-Hong Song,1968-06-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1589
이종열,Jong-Yeol Lee,1973-01-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=10478
이석구,Seok-Gu Lee,1968-11-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1639
이우수,Woo-Soo Lee,1972-04-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1594
최우석,Woo-Seok Choi,1968-01-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1644
강진규,Jin-Kyu Kang,1968-05-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=1570
정재훈,Jae-Hoon Jung,1972-03-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=1600
소순배,Soon-Bae So,1968-11-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=1588
구동환,Dong-Hwan Gu,1963-03-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1573
오종우,Jong-Woo Oh,1969-02-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1635
나진균,Jin-Kyun Na,1968-09-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=1583
김기덕,Gi-Duk Kim,1968-07-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1618
배현우,Hyun-Woo Bae,1970-11-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1631
서왕권,Wang-Kwon Seo,1968-10-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1632
김성식,Sung-Sik Kim,1975-05-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1625
박일현,Il-Hyun Park,1968-03-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1585
김정준,Jung-Jun Kim,1970-02-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=1659
윤찬,Chan Yoon,1967-10-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=1678
민원기,Won-Ki Min,1969-07-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1707
조만형,Man-Hyung Cho,1970-01-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1684
차명석,Myung-Seok Cha,1969-04-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1686
김상모,Sang-Mo Kim,1969-12-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=1654
김성준,Sung-Jun Kim,1971-06-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=1699
김성기,Sung-Ki Kim,1972-10-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1732
김유진,Yu-Jin Kim,1969-06-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=1700
박종호,Jong-Ho Park,1973-07-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1668
김정민,Jung-Min Kim,1970-03-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=10458
조양근,Yang-Geun Cho,1964-03-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1373
강봉수,Bong-Soo Kang,1971-12-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1764
당신상,Shin-Sang Dang,1970-10-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1739
최규하,Kyu-Ha Choi,1970-10-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1755
김태민,Tae-Min Kim,1971-10-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1738
조병일,Byung-Il Cho,1967-12-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1753
류지현,Ji-Hyun Ryu,1971-05-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=1783
박재호,Jae-Ho Park,1971-02-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=1805
인현배,Hyun-Bae In,1971-10-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=1857
김도완,Do-Wahn Kim,1971-10-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1953
허문회,Moon-Hoe Heo,1972-02-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=14566
박철홍,Chul-Hong Park,1970-03-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=1850
서용빈,Yong-Bin Seo,1971-01-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1782
박창현,Chang-Hyun Park,1972-02-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1849
최승민,Seung-Min Choi,1974-03-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=1859
전종화,Jong-Hwa Jeon,1965-08-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=12713
박노식,No-Sik Park,1974-05-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=2099
신국환,Guk-Hwan Shin,1972-10-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=1882
김상우,Sang-Woo Kim,1975-08-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=1869
이동우,Dong-Woo Lee,1975-04-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1887
박은우,Eun-Woo Park,1971-11-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=1932
김정훈,Jung-Hoon Kim,1976-05-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1955
황대연,Dae-Yeon Hwang,1967-07-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1425
오규택,Kyu-Taek Oh,1973-08-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=2075
김기진,Gi-Jin Kim,1977-07-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=1952
박재형,Jae-Hyung Park,1977-04-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=2204
강준기,Jun-Ki Kang,1973-04-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1919
이호균,Ho-Kyun Lee,1977-09-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1940
김정한,Jung-Han Kim,1976-11-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=1927
이병규,Byeong-Kyu Lee,1974-10-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10491
김민기,Min-Gi Kim,1977-05-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=10504
임노병,Noh-Byung Im,1977-08-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1990
전승남,Seung-Nam Jeon,1974-11-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=2014
윤인수,In-Soo Yoon,1974-04-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1984
신영균,Young-Kyun Shin,1974-02-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=1960
신창수,Chang-Soo Shin,1974-04-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=2009
앤더슨,Michael Anderson,1966-07-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=2055
펠릭스,Junior Felix,1967-10-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=2044
이준용,Jun-Yong Lee,1974-08-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=2035
이기중,Ki-Joong Lee,1976-07-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=11446
이정길,Jung-Gil Lee,1973-03-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=2107
조현,Hyun Cho,1974-10-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=2085
대톨라,Kevin Dattolla,1967-11-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=2066
김광삼,Kwang-Sam Kim,1980-08-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=10501
조재영,Jae-Young Cho,1980-03-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=2084
김상태,Sang-Tae Kim,1976-04-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=2095
김혁섭,Hyuk-Sub Kim,1974-05-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=2096
경헌호,Heon-Ho Kyeong ,1977-07-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10498
테이텀,Jim Tatum,1967-10-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=2139
쿡슨,Brent Cookson,1969-09-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=2136
장준관,Jun-Kwan Jang,1981-04-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=2155
해리거,Denny Harriger,1969-07-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=2161
김성준,Sung-Jun Kim,1979-06-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=2148
강민규,Min-Kyu Kang,1975-10-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=2018
박용진,Yong-Jin Park,1982-04-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=2203
이동현,Dong-Hyeon Lee,1983-01-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=10524
발데스,Efrain Valdez,1966-11-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=2207
로마이어,Daniel Rohrmeier,1965-09-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=2068
린튼,Doug Linton,1965-09-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=2202
김현민,Hyun-Min Kim,1973-09-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1929
김재학,Jae-Hak Kim,1978-02-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=2168
유재호,Jae-Ho Yoo,1991-04-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=10757
김성현,Sung-Hyun Kim,1989-01-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=10429
최인영,In-Young Choi,1989-07-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=10752
오태근,Tae-Geun Oh,1978-04-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=10489
이일의,Il-Eui Lee,1971-11-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=2238
박도현,Do-Hyeon Park,1983-04-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=10388
만자니오,Ravelo Manzanillo,1963-10-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=2255
케펜,Jeff Keppen,1974-01-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=2265
양승진,Seung-Jin Yang,1987-04-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=10601
이준명,Jun-Myung Lee,1992-04-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=10932
페타지니,Roberto Antonio Petagine,1971-06-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10482
박용택,Yong-Taik Park,1979-04-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=10485
심재윤,Jae-Yoon Sim,1994-08-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=11089
전호영,Ho-Young Jeon,1994-01-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=10857
최성민,Seung-Min Choi,1990-07-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=10536
한희,Hee Han,1989-11-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=10539
추승우,Seong-Woo Choo,1979-09-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=10579
김수형,Soo-Hyung Kjim,1985-03-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=10505
안진근,Jin-Geun Ahn ,1994-03-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=11088
이창호,Chang-Ho Lee,1987-03-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=11140
곤잘레스,Édgar Gerardo González Elizondo,1983-02-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=10499
오카모토,OhKamoto SinYa,1974-10-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=10520
송윤준,Yoon-Joon Song,1992-07-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=10748
존슨,Jeremy Johnson,1982-07-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=10534
서승화,Seung-Hwa Seo,1979-07-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=10515
강창주,Chang-Ju Kang,1985-07-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=10496
송현우,Hyun-Woo Song,1981-09-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=10517
김창혁,Chang-Hyeok Kim,1991-05-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=10924
변시영,Si-Yeong Byun,1986-09-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=10513
김동영,Dong-yung Kim,1989-08-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=11179
이희성,Hee-Sung Lee,1988-03-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=10761
이성진,Sung-Jin Lee,1992-02-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=10922
서성종,Seong-Jong Seo,1983-06-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=10460
바우어,Richard Edward Bauer,1977-01-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=10508
박경수,Kyeong-Su Park,1984-03-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=10469
박만채,Man-Chae Park,1978-08-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=2297
김광희,Kwang-Hee Kim,1983-07-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=2271
정재복,Jae-Bok Jung,1981-02-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=10532
이경민,Kyung-Min Lee,1984-07-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=2301
김세중,Se-Joong Kim,1979-10-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=2272
김광우,Kwang-Woo Kim,1979-09-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=2291
김진유,Jin-Yu Kim,1979-07-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=2294
후타도,Edwin Amilgar Hurtado,1970-02-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=2338
쿠퍼,Brian Cooper,1974-08-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=2335
마틴,Albert Martin,1967-11-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=2311
장진용,Jin-Yong Jang,1986-01-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=10750
이시찬,Si-Chan Lee,1985-02-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10654
이용규,Yong-Gyu Lee,1985-08-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=10035
심수창,Soo-Chang Sim,1981-02-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=10518
허용,Yong Heo,1982-02-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=2320
김회권,Hoi-Kwon Kim,1986-04-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=10588
강병우,Byoung-Woo Kang,1986-12-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=10409
손기현,Ki-Hyun Son,1981-03-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=2360
홍성용,Seong-Yong Hong,1986-11-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=11253
클리어,Louis Keith Collier,1973-08-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=2349
마테오,Ruben Mateo,1978-02-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=2342
이병규,Byung-Kyu Lee,1983-10-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=10477
박가람,Ga-Ram Park,1986-11-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=2374
원종현,Jong-Hyeon Won,1987-07-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=11161
김기표,Gi-Pyo Kim,1983-04-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10503
베로커,Ryan Baerlocher,1977-08-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=2386
강상수,Sang-Soo Kang,1971-06-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1837
윤동건,Dong-Geon Yoon,1987-03-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=2390
황선일,Sun-Il Hwang,1987-02-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=10758
텔레마코,Amaury Regalado Telemaco,1974-01-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=2394
여승현,Seung-Hyun Yeo,1982-06-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=2389
카라이어,Buddy Carlyle,1977-12-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=2393
박용근,Yong-Geun Park,1984-01-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=10471
손인호,In-Ho Son,1975-04-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=10487
최유건,Yu-Geon Choi,1988-08-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10538
봉중근,Jung-Keun Bong,1980-07-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=10514
발데스,Pedro Valdes,1973-06-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=2407
