name_eng_x,date_of_birth,url_x,name_new,name_kor,name_eng_y,url_y
Jun Young Lee,1992-08-10,https://www.baseball-reference.com/register/player.fcgi?id=lee---004joo,jun yeong lee,이준영,Jun-Yeong Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=11303
Woo Sung Lee,1994-07-17,https://www.baseball-reference.com/register/player.fcgi?id=lee---002woo,woo seong lee,이우성,Woo-Sung Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=11099
Sun Woo Oh,1996-12-13,https://www.baseball-reference.com/register/player.fcgi?id=oh----002seo,sun woo oh,오선우,Sun-Woo Oh,https://statiz.sporki.com/player/?m=playerinfo&p_no=14181
Chan-Ho Park,1995-06-05,https://www.baseball-reference.com/register/player.fcgi?id=park--004cha,chan ho park,박찬호,Chan-Ho Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=11261
Jung Woo Park,1998-02-01,https://www.baseball-reference.com/register/player.fcgi?id=park--007jun,jeong woo park,박정우,Jeong-Woo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=12869
Min Park,2001-06-05,https://www.baseball-reference.com/register/player.fcgi?id=park--006min,min park,박민,Min Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=14611
Geon-chang Seo,1989-08-22,https://www.baseball-reference.com/register/player.fcgi?id=seo---000geo,keon chang seo,서건창,Geon-Chang Seo,https://statiz.sporki.com/player/?m=playerinfo&p_no=10855
Eric Stout,1993-03-27,https://www.baseball-reference.com/register/player.fcgi?id=stout-000eri,eric stout,스타우트,Eric Stout,https://statiz.sporki.com/player/?m=playerinfo&p_no=16163
Hyeon-jong Yang,1988-03-01,https://www.baseball-reference.com/register/player.fcgi?id=yang--000hye,hyeon jong yang,양현종,Hyeon-Jong Yang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10058
Seung Cheol Yoo,1998-03-02,https://www.baseball-reference.com/register/player.fcgi?id=yu----001seu,seung cheol yoo,유승철,Seung-Chul Yoo,https://statiz.sporki.com/player/?m=playerinfo&p_no=12914
Do Hyun Yoon,2003-05-07,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000doh,do hyeon yoon,윤도현,Do-Hyun Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=15058
Joong Hyun Yoon,1995-04-25,https://www.baseball-reference.com/register/player.fcgi?id=yoon--001joo,joong hyeon yoon,윤중현,Joong-Hyun Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=13122
Young Cheol Yoon,2004-04-20,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000you,yeong cheol yoon,윤영철,Young-Cheol Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=15432
Ji Sung You,2000-11-15,https://www.baseball-reference.com/register/player.fcgi?id=you---000jis,ji seong yoo,유지성,Ji-Sung Yoo,https://statiz.sporki.com/player/?m=playerinfo&p_no=14607
Sang Kwon Byeon,1997-04-04,https://www.baseball-reference.com/register/player.fcgi?id=byeon-000san,sang kwon byeon,변상권,Sang-Kwon Byun,https://statiz.sporki.com/player/?m=playerinfo&p_no=13223
Sang Woo Cho,1994-09-04,https://www.baseball-reference.com/register/player.fcgi?id=cho---002san,sang woo cho,조상우,Sang-Woo Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=11126
Young Gun Cho,1999-02-04,https://www.baseball-reference.com/register/player.fcgi?id=jo----000you,yeong keon cho,조영건,Young-Geon Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=14132
Joo Hwan Choi,1988-02-28,https://www.baseball-reference.com/register/player.fcgi?id=choi--000ju-,joo hwan choi,최주환,Joo-Hwan Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10182
Ronnie Dawson,1995-05-19,https://www.baseball-reference.com/register/player.fcgi?id=dawson002ron,ronnie dawson,도슨,Ronnie Dawson,https://statiz.sporki.com/player/?m=playerinfo&p_no=15652
Yeong Min Ha,1995-05-07,https://www.baseball-reference.com/register/player.fcgi?id=ha----000yeo,yeong min ha,하영민,Young-Min Ha,https://statiz.sporki.com/player/?m=playerinfo&p_no=11222
Jae Young Jang,2002-05-10,https://www.baseball-reference.com/register/player.fcgi?id=jang--004jae,jae yeong jang,장재영,Jae-Young Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=14784
Chan Heon Jeong,1990-01-26,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000cha,chan heon jeong,정찬헌,Chan-Heon Jeong,https://statiz.sporki.com/player/?m=playerinfo&p_no=10533
Jun Pyo Jhun,2005-05-07,https://www.baseball-reference.com/register/player.fcgi?id=jhun--000jun,jun pyo jeon,전준표,Jun-pyo Jun,https://statiz.sporki.com/player/?m=playerinfo&p_no=16122
Seong Won Ju,2000-08-30,https://www.baseball-reference.com/register/player.fcgi?id=jung--000son,seong won joo,주성원,Seong-Won Joo,https://statiz.sporki.com/player/?m=playerinfo&p_no=14133
Seung Woo Ju,2000-01-30,https://www.baseball-reference.com/register/player.fcgi?id=ju----000seu,seung woo joo,주승우,Seung-Woo Ju,https://statiz.sporki.com/player/?m=playerinfo&p_no=15067
Byeong Hwi Kim,2001-02-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---007bye,byeong hwi kim,김병휘,Byeong-Hwi Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14577
Dong Heon Kim,2004-07-15,https://www.baseball-reference.com/register/player.fcgi?id=kim---028don,dong heon kim,김동헌,Dong-Heon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=15473
Dong Hyeok Kim,2001-12-27,https://www.baseball-reference.com/register/player.fcgi?id=kim---022don,dong hyeok kim,김동혁,Dong-Hyeok Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14674
Dong Kyu Kim,2004-07-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---029don,dong kyu kim,김동규,Dong-Gyu Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=15485
Dong Uk Kim,1997-05-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---023don,dong wook kim,김동욱,Dong-Wook Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14681
Gun Hee Kim,2004-11-07,https://www.baseball-reference.com/register/player.fcgi?id=kim---000gun,keon hyi kim,김건희,Geon-Hee Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=15472
Hye-Seong Kim,1999-01-27,https://www.baseball-reference.com/register/player.fcgi?id=kim---016hye,hye seong kim,김혜성,Hye-Sung Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12905
In-beom Kim,2000-01-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---007in-,in beom kim,김인범,In-Beom Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14480
Jae Hyun Kim,1993-03-18,https://www.baseball-reference.com/register/player.fcgi?id=kim---019jae,jae hyeon kim,김재현,Jae-Hyun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10870
Jae Woong Kim,1998-10-22,https://www.baseball-reference.com/register/player.fcgi?id=kim---029jae,jae woong kim,김재웅,Jae-Woong Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12858
Joo-hyung Kim,1996-03-05,https://www.baseball-reference.com/register/player.fcgi?id=kim---005joo,joo hyeong kim,김주형,Joo-Hyeong Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14214
Seon Gi Kim,1991-09-01,https://www.baseball-reference.com/register/player.fcgi?id=kim---001seo,seon ki kim,김선기,Seon-Gi Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=13092
Seong Min Kim,1994-04-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---043seo,seong min kim,김성민,Sung-Min Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12918
Si Ang Kim,2001-10-31,https://www.baseball-reference.com/register/player.fcgi?id=kim---001sia,si ang kim,김시앙,Si-Ang Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14851
Su Hwan Kim,1998-03-20,https://www.baseball-reference.com/register/player.fcgi?id=kim---000suh,su hwan kim,김수환,Su-Hwan Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=13096
Tae Jin Kim,1995-10-07,https://www.baseball-reference.com/register/player.fcgi?id=kim---020tae,tae jin kim,김태진,Tae-Jin Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11244
Whee Jip Kim,2002-01-01,https://www.baseball-reference.com/register/player.fcgi?id=kim---000whe,hwi jib kim,김휘집,Whee-Jip Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14785
Woong Bin Kim,1996-02-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---000woo,woong bin kim,김웅빈,Woong-Bin Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12503
Yeon Ju Kim,2004-02-27,https://www.baseball-reference.com/register/player.fcgi?id=kim---017yeo,yeon joo kim,김연주,Yeon-ju Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=16127
Young Woo Ko,2001-06-21,https://www.baseball-reference.com/register/player.fcgi?id=ko----001you,yeong woo ko,고영우,Young-woo Ko,https://statiz.sporki.com/player/?m=playerinfo&p_no=16128
Hyung Jong Lee,1989-06-07,https://www.baseball-reference.com/register/player.fcgi?id=lee---005hye,hyeong jong lee,이형종,Hyeong-Jong Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=12516
Jae Sang Lee,2005-04-17,https://www.baseball-reference.com/register/player.fcgi?id=lee---024jae,jae sang lee,이재상,Jae-sang Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=16124
Jong Min Lee,2001-06-04,https://www.baseball-reference.com/register/player.fcgi?id=lee---017jon,jong min lee,이종민,Jong-Min Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=14576
Ju Hyoung Lee,2001-04-02,https://www.baseball-reference.com/register/player.fcgi?id=lee---000juh,joo hyeong lee,이주형,Ju-Hyeong Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=14591
Myeong Jong Lee,2002-12-05,https://www.baseball-reference.com/register/player.fcgi?id=lee---005mye,myeong jong lee,이명종,Myeong-Jong Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=15073
Seung Won Lee,2004-07-02,https://www.baseball-reference.com/register/player.fcgi?id=lee---025seu,seung won lee,이승원,Seung-Won Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=15476
Won Seok Lee,1986-10-21,https://www.baseball-reference.com/register/player.fcgi?id=lee---004won,won seok lee,이원석,Won-Seok Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10180
Yong-gyu Lee,1985-08-26,https://www.baseball-reference.com/register/player.fcgi?id=lee---001yon,yong kyu lee,이용규,Yong-Gyu Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10035
Byung-Wook Lim,1995-09-30,https://www.baseball-reference.com/register/player.fcgi?id=lim---000byu,byeong wook lim,임병욱,Byeong-Wook Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11226
Ji-yeol Lim,1995-08-22,https://www.baseball-reference.com/register/player.fcgi?id=lim---001ji-,ji yeol lim,임지열,Ji-Yeol Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11225
Sung Hyun Moon,1991-11-09,https://www.baseball-reference.com/register/player.fcgi?id=moon--001sun,seong hyeon moon,문성현,Sung-Hyun Moon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10437
Seok Ju Oh,1998-04-14,https://www.baseball-reference.com/register/player.fcgi?id=ok----000seo,seok joo oh,오석주,Seok-Ju Oh,https://statiz.sporki.com/player/?m=playerinfo&p_no=12860
Ju Hong Park,2001-04-16,https://www.baseball-reference.com/register/player.fcgi?id=park--000juh,joo hong park,박주홍,Ju-Hong Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=14580
Jun Hyeong Park,1999-03-07,https://www.baseball-reference.com/register/player.fcgi?id=park--009jun,jun hyeong park,박준형,Jun-Hyeong Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=14211
Seong Bhin Park,2004-04-21,https://www.baseball-reference.com/register/player.fcgi?id=park--005seo,seong bin park,박성빈,Sung-Bin Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=15479
Seung Joo Park,1994-02-12,https://www.baseball-reference.com/register/player.fcgi?id=park--001seu,seung joo park,박승주,Seung-Ju Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=12989
Soo Jong Park,1999-02-25,https://www.baseball-reference.com/register/player.fcgi?id=park--000soo,soo jong park,박수종,Soo-Jong Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=15132
Hwi Yun Shim,2005-05-28,https://www.baseball-reference.com/register/player.fcgi?id=shim--000hwi,hwi yun shim,심휘윤,Hwi-yun Shim,https://statiz.sporki.com/player/?m=playerinfo&p_no=16135
Jun Woo Sin,2001-06-21,https://www.baseball-reference.com/register/player.fcgi?id=sin---001jun,jun woo shin,신준우,Jun-Woo Shin,https://statiz.sporki.com/player/?m=playerinfo&p_no=14695
Hyeon Gi Son,2005-10-22,https://www.baseball-reference.com/register/player.fcgi?id=son---002hye,hyeon ki sohn,손현기,Hyun-gi Son,https://statiz.sporki.com/player/?m=playerinfo&p_no=16125
Ji Hoo Song,2005-01-08,https://www.baseball-reference.com/register/player.fcgi?id=song--000jih,ji hoo song,송지후,Ji-hoo Song,https://statiz.sporki.com/player/?m=playerinfo&p_no=16130
Jong-hyeon Won,1987-07-31,https://www.baseball-reference.com/register/player.fcgi?id=won---000jon,jong hyeon won,원종현,Jong-Hyeon Won,https://statiz.sporki.com/player/?m=playerinfo&p_no=11161
Sung Jun Won,2000-03-31,https://www.baseball-reference.com/register/player.fcgi?id=won---000sun,seong jun won,원성준,Seong-jun Won,https://statiz.sporki.com/player/?m=playerinfo&p_no=16136
Gi-hyun Yang,1998-12-16,https://www.baseball-reference.com/register/player.fcgi?id=yang--000gi-,ji yool yang,양지율,Ji-Yool Yang,https://statiz.sporki.com/player/?m=playerinfo&p_no=12854
Jin Won Ye,1999-03-16,https://www.baseball-reference.com/register/player.fcgi?id=ye----000jin,jin won ye,예진원,Jin-Won Ye,https://statiz.sporki.com/player/?m=playerinfo&p_no=13093
Jeong-Hyeon Yoon,1993-05-17,https://www.baseball-reference.com/register/player.fcgi?id=yoon--001jeo,jeong hyeon yoon,윤정현,Jung-Hyeon Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=14131
Seok Won Yun,2003-07-04,https://www.baseball-reference.com/register/player.fcgi?id=yun---006seo,seok won yoon,윤석원,Suk-Won Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=15071
Hyun Min Ahn,2003-08-22,https://www.baseball-reference.com/register/player.fcgi?id=ahn---000hyu,hyeon min ahn,안현민,Hyeon-Min Ahn,https://statiz.sporki.com/player/?m=playerinfo&p_no=15092
Chi Young An,1998-05-29,https://www.baseball-reference.com/register/player.fcgi?id=ahn---000chi,chi yeong ahn,안치영,Chi-Young An,https://statiz.sporki.com/player/?m=playerinfo&p_no=13006
Jung Dae Bae,1995-06-12,https://www.baseball-reference.com/register/player.fcgi?id=bae---000bye,jeong dae bae,배정대,Jeong-Dae Bae,https://statiz.sporki.com/player/?m=playerinfo&p_no=11212
Wes Benjamin,1993-07-26,https://www.baseball-reference.com/register/player.fcgi?id=benjam000wes,wes benjamin,벤자민,Wes Benjamin,https://statiz.sporki.com/player/?m=playerinfo&p_no=15143
Seong Ho Cheon,1997-10-30,https://www.baseball-reference.com/register/player.fcgi?id=cheon-000seo,seong ho cheon,천성호,Seong-Ho Cheon,https://statiz.sporki.com/player/?m=playerinfo&p_no=14606
Dae Hyun Cho,1999-08-06,https://www.baseball-reference.com/register/player.fcgi?id=cho---000dae,dae hyeon cho,조대현,Dae-Hyun Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=13177
Yong Ho Cho,1989-09-09,https://www.baseball-reference.com/register/player.fcgi?id=cho---004yon,yong ho cho,조용호,Yong-Ho Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=12943
Jun Ho Ha,1989-04-29,https://www.baseball-reference.com/register/player.fcgi?id=ha----001jun,jun ho ha,하준호,Jun-Ho Ha,https://statiz.sporki.com/player/?m=playerinfo&p_no=10304
Cha Hyeon Han,1998-11-30,https://www.baseball-reference.com/register/player.fcgi?id=han---000cha,cha hyeon han,한차현,Cha-Hyeon Han,https://statiz.sporki.com/player/?m=playerinfo&p_no=14776
Hyeon Bin Hong,1997-08-29,https://www.baseball-reference.com/register/player.fcgi?id=hong--000hyu,hyeon bin hong,홍현빈,Hyun-Bin Hong,https://statiz.sporki.com/player/?m=playerinfo&p_no=12941
Jae-gyun Hwang,1987-07-28,https://www.baseball-reference.com/register/player.fcgi?id=hwang-001jae,jae kyun hwang,황재균,Jae-Gyun Hwang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10407
Jun Won Jang,1995-11-21,https://www.baseball-reference.com/register/player.fcgi?id=chang-000joo,jun won jang,장준원,Jun-Won Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=11214
Sung-Woo Jang,1990-01-17,https://www.baseball-reference.com/register/player.fcgi?id=jang--001sun,seong woo jang,장성우,Sung-Woo Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10235
Yong-ju Jeon,2000-02-12,https://www.baseball-reference.com/register/player.fcgi?id=jeon--001yon,yong joo jeon,전용주,Yong-Joo Jeon,https://statiz.sporki.com/player/?m=playerinfo&p_no=14106
Jun Young Jeong,2004-01-26,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000jun,jun yeong jeong,정준영,Jun-Young Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=15519
Yi Hyeon Jo,1995-06-27,https://www.baseball-reference.com/register/player.fcgi?id=cho---002yeo,yi hyeon cho,조이현,Yi-Hyeon Jo,https://statiz.sporki.com/player/?m=playerinfo&p_no=11284
Kwon Ju,1995-05-31,https://www.baseball-reference.com/register/player.fcgi?id=joo---000kwa,kwon joo,주권,Kwon Joo,https://statiz.sporki.com/player/?m=playerinfo&p_no=11323
Baek Ho Kang,1999-07-29,https://www.baseball-reference.com/register/player.fcgi?id=kang--000bae,baek ho kang,강백호,Baek-Ho Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=13168
Geon Kang,2004-07-12,https://www.baseball-reference.com/register/player.fcgi?id=kang--000geo,keon kang,강건,Geon Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=15527
Hyeon Woo Kang,2001-04-13,https://www.baseball-reference.com/register/player.fcgi?id=kang--002hye,hyeon woo kang,강현우,Hyun-Woo Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=14603
Min Sung Kang,1999-12-08,https://www.baseball-reference.com/register/player.fcgi?id=kang--009min,min seong kang,강민성,Min-Seong Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=14191
Byeong Jun Kim,2003-07-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---008bye,byeong jun kim,김병준,Byeong-Jun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=15097
Geon Hyoung Kim,1996-07-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---000rya,keon hyeong kim,김건형,Geon-Hyeong Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14779
Jun Tae Kim,1994-07-31,https://www.baseball-reference.com/register/player.fcgi?id=kim---001joo,jun tae kim,김준태,Jun-Tae Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10835
Min Kim,1999-04-14,https://www.baseball-reference.com/register/player.fcgi?id=kim---024min,min kim,김민,Min Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=13167
Min Hyuck Kim,1995-11-21,https://www.baseball-reference.com/register/player.fcgi?id=kim---017min,min hyeok kim,김민혁,Min-Hyeok Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11339
Min Su Kim,1992-07-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---019min,min su kim,김민수,Min-Su Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11317
