name_eng,date_of_birth,url
Dae Young Jeon,1962-01-10,https://www.baseball-reference.com/register/player.fcgi?id=jun---000dae
Hong-jip Kim,1969-09-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---004hon
Seong-yeol Kim,1969-10-06,https://www.baseball-reference.com/register/player.fcgi?id=kim---039seo
Yo-han Lee,1975-03-26,https://www.baseball-reference.com/register/player.fcgi?id=lee---000yo-
Kyu-dae Lim,1972-11-02,https://www.baseball-reference.com/register/player.fcgi?id=lim---000kyu
Hyeon-sik Won,1970-03-15,https://www.baseball-reference.com/register/player.fcgi?id=won---000hye
Tae-won Wu,1972-07-24,https://www.baseball-reference.com/register/player.fcgi?id=wu----000tae
Byeong-il Cho,1967-12-09,https://www.baseball-reference.com/register/player.fcgi?id=cho---002bye
Pil-hyeon Cho,1971-07-05,https://www.baseball-reference.com/register/player.fcgi?id=cho---000pil
Yang-geun Cho,1964-03-22,https://www.baseball-reference.com/register/player.fcgi?id=cho---000yan
Il-soo Jun,1968-07-02,https://www.baseball-reference.com/register/player.fcgi?id=jun---000il-
Jae-ho Pak,1971-02-01,https://www.baseball-reference.com/register/player.fcgi?id=pak---000jae
Sin-sang Tang,1970-10-15,https://www.baseball-reference.com/register/player.fcgi?id=tang--000sin
Seong-gon Han,1973-05-22,https://www.baseball-reference.com/register/player.fcgi?id=han---000seo
Sun-gi Hong,1967-07-10,https://www.baseball-reference.com/register/player.fcgi?id=hong--000sun
Cheong-soo Kim,1966-08-06,https://www.baseball-reference.com/register/player.fcgi?id=kim---000che
Jung-hoon Kim,1970-04-06,https://www.baseball-reference.com/register/player.fcgi?id=kim---010jun
Sang-jae Kim,1968-04-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---015san
Sang-u Kim,1966-12-14,https://www.baseball-reference.com/register/player.fcgi?id=kim---018san
Dong-chae Lee,1971-06-01,https://www.baseball-reference.com/register/player.fcgi?id=lee---002don
Tae-hwan Lee,1974-03-09,https://www.baseball-reference.com/register/player.fcgi?id=lee---001tae
Tae-ung Pak,1974-01-16,https://www.baseball-reference.com/register/player.fcgi?id=pak---001tae
Jeong-min Seo,1974-06-08,https://www.baseball-reference.com/register/player.fcgi?id=seo---005jeo
Dong-hyo Yu,1965-04-16,https://www.baseball-reference.com/register/player.fcgi?id=yu----001don
Min-cheol Yun,1975-07-25,https://www.baseball-reference.com/register/player.fcgi?id=yun---000min
Yeon-je Cho,1975-06-21,https://www.baseball-reference.com/register/player.fcgi?id=cho---000yeo
Yeong-sul Chou,1972-10-28,https://www.baseball-reference.com/register/player.fcgi?id=chou--000yeo
Chang-u Ha,1969-10-24,https://www.baseball-reference.com/register/player.fcgi?id=ha----000cha
Gyu-seong Kang,1969-03-25,https://www.baseball-reference.com/register/player.fcgi?id=kang--001gyu
Rang-gyun Kil,1968-10-14,https://www.baseball-reference.com/register/player.fcgi?id=kil---000ran
In-cheol Kim,1974-08-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---001in-
Myeong-ho Kim,1975-08-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---000mye
Yu-seon Kong,1974-08-12,https://www.baseball-reference.com/register/player.fcgi?id=kong--000yu-
Dong Woo Koo,1966-12-27,https://www.baseball-reference.com/register/player.fcgi?id=ku----001don
Yeon-soo Kwak,1967-03-18,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000yeo
Jong-mu Pak,1975-03-03,https://www.baseball-reference.com/register/player.fcgi?id=pak---003jon
Yun Ku,1963-06-18,https://www.baseball-reference.com/register/player.fcgi?id=ku----000yun
Sang-beom Pak,1965-07-07,https://www.baseball-reference.com/register/player.fcgi?id=pak---003san
Yeong-hwan Yu,1969-02-15,https://www.baseball-reference.com/register/player.fcgi?id=yu----000yeo
Yong-ha Yun,1968-06-07,https://www.baseball-reference.com/register/player.fcgi?id=yun---000yon
Byeong-guk Chou,1972-01-22,https://www.baseball-reference.com/register/player.fcgi?id=chou--000bye
Jong Guk Kim,1972-09-25,https://www.baseball-reference.com/register/player.fcgi?id=kim---023jon
Yong-cheol Lee,1966-10-06,https://www.baseball-reference.com/register/player.fcgi?id=lee---005yon
Jong-ho Pak,1975-07-26,https://www.baseball-reference.com/register/player.fcgi?id=pak---001jon
Yong-jun Pak,1970-06-17,https://www.baseball-reference.com/register/player.fcgi?id=pak---000yon
Dong-chang Chou,1965-06-07,https://www.baseball-reference.com/register/player.fcgi?id=chou--002don
Gwang-hoe Kang,1968-06-23,https://www.baseball-reference.com/register/player.fcgi?id=kang--001gwa
Seok Kang,1974-07-01,https://www.baseball-reference.com/register/player.fcgi?id=kang--000seo
Sang-dae Lee,1967-01-18,https://www.baseball-reference.com/register/player.fcgi?id=lee---016san
Seung-hwan Lee,1971-03-20,https://www.baseball-reference.com/register/player.fcgi?id=lee---018seu
Sang-soo Pak,1970-06-29,https://www.baseball-reference.com/register/player.fcgi?id=pak---005san
Hyo-dong Wu,1970-02-09,https://www.baseball-reference.com/register/player.fcgi?id=wu----000hyo
Tae-jun Yu,1975-01-22,https://www.baseball-reference.com/register/player.fcgi?id=yu----000tae
In-gwon Kim,1968-12-28,https://www.baseball-reference.com/register/player.fcgi?id=kim---002in-
Rak-gi Kim,1966-10-28,https://www.baseball-reference.com/register/player.fcgi?id=kim---000rak
Seok Yeon Kim,1968-08-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---023seo
Seong-u Lim,1968-06-02,https://www.baseball-reference.com/register/player.fcgi?id=lim---003seo
Yong-soo Cho,1973-06-25,https://www.baseball-reference.com/register/player.fcgi?id=cho---005yon
Byeong-do Kim,1972-01-23,https://www.baseball-reference.com/register/player.fcgi?id=kim---001bye
Yong-seok Lee,1970-03-20,https://www.baseball-reference.com/register/player.fcgi?id=lee---007yon
Myeong-jong Oh,1974-01-14,https://www.baseball-reference.com/register/player.fcgi?id=oh----000mye
Gyeong-ho Shin,1972-03-07,https://www.baseball-reference.com/register/player.fcgi?id=shin--000gye
Dong-jae Kim,1960-10-31,https://www.baseball-reference.com/register/player.fcgi?id=kim---013don
Gi-hong Kim,1970-02-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---010gi-
Jong-cheol Kim,1968-07-18,https://www.baseball-reference.com/register/player.fcgi?id=kim---006jon
Seong-gi Kim,1972-10-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---008seo
Seong-sik Kim,1975-05-23,https://www.baseball-reference.com/register/player.fcgi?id=kim---018seo
Byeong-gwon Mun,1965-04-04,https://www.baseball-reference.com/register/player.fcgi?id=mun---000bye
Heung Sik Park,1962-01-05,https://www.baseball-reference.com/register/player.fcgi?id=pak---000heu
Myeong-ho An,1971-05-14,https://www.baseball-reference.com/register/player.fcgi?id=an----000mye
Gye-yeong Chou,1963-09-03,https://www.baseball-reference.com/register/player.fcgi?id=chou--002gye
Ho-geun Jun,1969-05-02,https://www.baseball-reference.com/register/player.fcgi?id=jun---000ho-
Hyeon-cheol Kang,1968-02-15,https://www.baseball-reference.com/register/player.fcgi?id=kang--000hye
Jong-seok Kim,1964-07-15,https://www.baseball-reference.com/register/player.fcgi?id=kim---012jon
Nyeok Kim,1968-02-28,https://www.baseball-reference.com/register/player.fcgi?id=kim---000nye
Jeong-sik Ko,1965-05-15,https://www.baseball-reference.com/register/player.fcgi?id=ko----000jeo
Jae-seong Kwak,1973-07-24,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000jae
Dong-soo Pak,1961-06-12,https://www.baseball-reference.com/register/player.fcgi?id=pak---002don
Ho-jin Seo,1966-08-25,https://www.baseball-reference.com/register/player.fcgi?id=seo---000ho-
Dae-hwan An,1962-09-14,https://www.baseball-reference.com/register/player.fcgi?id=an----000dae
Yeong-sang Cho,1970-10-26,https://www.baseball-reference.com/register/player.fcgi?id=cho---001yeo
Dong-hyeon Kim,1966-10-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---012don
Man-jo Kim,1969-07-11,https://www.baseball-reference.com/register/player.fcgi?id=kim---002man
Chun Suh Koo,1963-08-15,https://www.baseball-reference.com/register/player.fcgi?id=ku----000che
Jin Lee,1966-09-15,https://www.baseball-reference.com/register/player.fcgi?id=lee---001jin
Sang-hyun Lee,1969-07-15,https://www.baseball-reference.com/register/player.fcgi?id=lee---028san
Deok-yeong Chang,1968-06-03,https://www.baseball-reference.com/register/player.fcgi?id=chang-000deo
Gyeong-eop Chu,1968-09-02,https://www.baseball-reference.com/register/player.fcgi?id=chu---001gye
Yeong-jin Jeong,1965-11-22,https://www.baseball-reference.com/register/player.fcgi?id=jeong-003yeo
Hong-gi Kim,1968-10-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---003hon
Jin-gyu Kim,1965-05-10,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jin
Seon-u Kim,1973-07-02,https://www.baseball-reference.com/register/player.fcgi?id=kim---005seo
Seong-jun Kim,1974-05-20,https://www.baseball-reference.com/register/player.fcgi?id=kim---017seo
Wan-geun Shin,1966-02-14,https://www.baseball-reference.com/register/player.fcgi?id=shin--000wan
Sang Moon Yang,1961-03-24,https://www.baseball-reference.com/register/player.fcgi?id=yang--000san
Hyi-min Han,1962-07-19,https://www.baseball-reference.com/register/player.fcgi?id=han---000hyi
Yun-soo Jeong,1964-12-17,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000yun
Chang-won Lee,1963-02-22,https://www.baseball-reference.com/register/player.fcgi?id=lee---009cha
Yeong-jae Lee,1968-09-02,https://www.baseball-reference.com/register/player.fcgi?id=lee---008yeo
Hong-cheol Pak,1967-06-12,https://www.baseball-reference.com/register/player.fcgi?id=pak---000hon
In Gu Park,1970-12-30,https://www.baseball-reference.com/register/player.fcgi?id=pak---000in-
Seung Ho Park,1958-02-09,https://www.baseball-reference.com/register/player.fcgi?id=pak---000seu
Yong-ho Cho,1965-02-13,https://www.baseball-reference.com/register/player.fcgi?id=cho---003yon
Hae Myung Choi,1964-12-25,https://www.baseball-reference.com/register/player.fcgi?id=chou--001hae
Jun-ho Chou,1966-10-20,https://www.baseball-reference.com/register/player.fcgi?id=chou--000jun
Gyeong-soo Kim,1967-04-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---015gye
Ho-geun Kim,1960-06-29,https://www.baseball-reference.com/register/player.fcgi?id=kim---001ho-
Jin Wook Kim,1960-08-05,https://www.baseball-reference.com/register/player.fcgi?id=kim---013jin
Seong-gil Kim,1956-05-22,https://www.baseball-reference.com/register/player.fcgi?id=kim---028seo
Sung Kyu Kim,1965-12-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---030seo
Dong-seok Lee,1964-01-11,https://www.baseball-reference.com/register/player.fcgi?id=lee---012don
Jae-hong Lee,1963-09-24,https://www.baseball-reference.com/register/player.fcgi?id=lee---009jae
Seong-gi Yu,1972-10-09,https://www.baseball-reference.com/register/player.fcgi?id=yu----001seo
Yeong-won Yu,1969-09-05,https://www.baseball-reference.com/register/player.fcgi?id=yu----001yeo
Dae-jung Kim,1963-03-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---006dae
Hong-myeong Kim,1962-06-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---005hon
Il-ho Shin,1969-08-12,https://www.baseball-reference.com/register/player.fcgi?id=shin--000il-
Gun-cheol Song,1968-05-25,https://www.baseball-reference.com/register/player.fcgi?id=song--000gun
Hyeong-taek Kim,1971-10-11,https://www.baseball-reference.com/register/player.fcgi?id=kim---008hye
Jong Mo Kim,1959-11-01,https://www.baseball-reference.com/register/player.fcgi?id=kim---010jon
Gwi-seok Mun,1971-09-14,https://www.baseball-reference.com/register/player.fcgi?id=mun---000gwi
Seung-hun Mun,1966-03-14,https://www.baseball-reference.com/register/player.fcgi?id=mun---000seu
Hyeon-soo Pak,1972-01-28,https://www.baseball-reference.com/register/player.fcgi?id=pak---000hye
Ju-deok Chang,1972-01-05,https://www.baseball-reference.com/register/player.fcgi?id=chang-000ju-
Man-hyeong Cho,1970-01-12,https://www.baseball-reference.com/register/player.fcgi?id=cho---000man
Dal-ho Chou,1969-09-02,https://www.baseball-reference.com/register/player.fcgi?id=chou--000dal
Jin Kyu Kang,1968-05-30,https://www.baseball-reference.com/register/player.fcgi?id=kang--000jin
Deok-geun Kim,1964-03-01,https://www.baseball-reference.com/register/player.fcgi?id=kim---001deo
Jung Jun Kim,1970-02-11,https://www.baseball-reference.com/register/player.fcgi?id=kim---012jeo
Sang-mo Kim,1969-12-19,https://www.baseball-reference.com/register/player.fcgi?id=kim---017san
Seong-il Kim,1967-05-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---035seo
Seong-jun Kim,1971-06-21,https://www.baseball-reference.com/register/player.fcgi?id=kim---016seo
Gyeong-sam Min,1963-02-24,https://www.baseball-reference.com/register/player.fcgi?id=min---002gye
Jong-woo Oh,1969-02-07,https://www.baseball-reference.com/register/player.fcgi?id=oh----000jon
Wang-gwon Seo,1968-10-24,https://www.baseball-reference.com/register/player.fcgi?id=seo---000wan
Sook-hyun Bae,1969-03-30,https://www.baseball-reference.com/register/player.fcgi?id=bae---000soo
Moon Yeon Han,1961-04-10,https://www.baseball-reference.com/register/player.fcgi?id=han---000mun
Hyo-jo Jang,1956-07-06,https://www.baseball-reference.com/register/player.fcgi?id=chang-000hyo
Haeng-hyi Kim,1966-12-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hae
Hyo-yong Kim,1972-05-10,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hyo
Si Jin Kim,1958-03-20,https://www.baseball-reference.com/register/player.fcgi?id=kim---001si-
Jong-ok Lee,1965-03-11,https://www.baseball-reference.com/register/player.fcgi?id=lee---011jon
Yo-seob Lee,1969-05-02,https://www.baseball-reference.com/register/player.fcgi?id=lee---001yo-
Gyeong-taek Lim,1963-03-02,https://www.baseball-reference.com/register/player.fcgi?id=lim---000gye
Tae-ho Pak,1963-05-13,https://www.baseball-reference.com/register/player.fcgi?id=pak---002tae
Sang-guk Pang,1960-09-06,https://www.baseball-reference.com/register/player.fcgi?id=pang--000san
Young Tae Park,1959-08-25,https://www.baseball-reference.com/register/player.fcgi?id=pak---001yeo
Jung-seok Cho,1972-03-02,https://www.baseball-reference.com/register/player.fcgi?id=cho---003jun
Deok-hyeon Chou,1971-07-26,https://www.baseball-reference.com/register/player.fcgi?id=chou--000deo
Sam-ryong Jeong,1965-09-20,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001sam
Bo-seon Kim,1966-03-15,https://www.baseball-reference.com/register/player.fcgi?id=kim---000bo-
Jin-kyu Kim,1962-06-30,https://www.baseball-reference.com/register/player.fcgi?id=kim---018jin
Kwang Soo Kim,1959-01-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---006gwa
Young-il Kwon,1968-01-16,https://www.baseball-reference.com/register/player.fcgi?id=kwon--001you
Sang Hoon Lee,1963-10-22,https://www.baseball-reference.com/register/player.fcgi?id=lee---019san
Seog-gi No,1971-08-04,https://www.baseball-reference.com/register/player.fcgi?id=no----000seo
Mototomi Yoshimura,1962-04-17,https://www.baseball-reference.com/register/player.fcgi?id=yoshim000mot
Byeong-cheon Cho,1960-05-25,https://www.baseball-reference.com/register/player.fcgi?id=cho---001bye
Eun-bae Jeong,1962-10-19,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000eun
Mun-eon Jeong,1962-08-13,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000mun
Myeong-jin Jeong,1961-11-13,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001mye
Sang-jin Jeong,1964-12-10,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001san
Heung-man Kim,1972-06-10,https://www.baseball-reference.com/register/player.fcgi?id=kim---000heu
Jae-bak Kim,1954-05-23,https://www.baseball-reference.com/register/player.fcgi?id=kim---014jae
Jin-han Kim,1964-05-19,https://www.baseball-reference.com/register/player.fcgi?id=kim---010jin
Gwon-hyi Kwak,1966-10-14,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000gwo
Kwang Kuen Lee,1962-01-24,https://www.baseball-reference.com/register/player.fcgi?id=lee---001gwa
Seon-ung Lee,1961-02-11,https://www.baseball-reference.com/register/player.fcgi?id=lee---006seo
Sang-uk Oh,1972-10-06,https://www.baseball-reference.com/register/player.fcgi?id=oh----001san
Seong-hun Yun,1966-06-04,https://www.baseball-reference.com/register/player.fcgi?id=yun---005seo
Bum Hyun Cho,1960-10-01,https://www.baseball-reference.com/register/player.fcgi?id=cho---000beo
Yil Yeon Choi,1961-07-27,https://www.baseball-reference.com/register/player.fcgi?id=chou--000il-
Hyeon-jun Chou,1967-05-03,https://www.baseball-reference.com/register/player.fcgi?id=chou--001hye
