Id,URL,Player,Age,Born,Position,BatThrow,HtWt,Career,Draft,Season,Team,ERA,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER
93121,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=93121,강봉수,24,1971-12-09,P,L/L,,중앙대,,1995,LG,5.87,27,0,0,0,2,0,0,0,108,23,32,1,7,1,12,16,15
93121,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=93121,강봉수,25,1971-12-09,P,L/L,,중앙대,,1996,한화,5.74,22,0,0,0,1,1,0,0,70,15 2/3,16,3,9,1,6,10,10
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,23,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,1994,롯데,3.56,18,3,1,7,6,0,0,0.538,392,93 2/3,95,11,30,2,63,42,37
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,24,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,1995,롯데,3.35,18,3,3,7,5,0,0,0.583,414,102,97,6,20,6,64,44,38
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,25,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,1996,롯데,3.97,33,4,0,9,10,1,0,0.474,751,176 2/3,185,10,51,8,104,87,78
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,26,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,1997,롯데,5.13,36,1,0,3,11,3,0,0.214,467,101 2/3,129,7,45,7,70,65,58
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,27,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,1998,롯데,4.46,41,0,0,4,8,5,0,0.333,469,111,97,16,43,11,85,59,55
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,28,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,1999,롯데,2.78,55,0,0,5,7,19,0,0.417,322,77 2/3,62,7,32,6,66,26,24
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,29,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,2000,롯데,1.77,50,0,0,6,8,23,0,0.429,274,71,48,5,22,1,66,19,14
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,30,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,2001,롯데,4.75,58,0,0,6,7,10,4,0.462,392,89,81,12,48,4,62,52,47
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,31,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,2002,롯데,4.58,39,0,0,2,7,7,2,0.222,261,55,63,6,36,5,33,34,28
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,32,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,2003,롯데,5.5,33,0,0,2,3,6,1,0.4,238,54,54,15,29,2,47,35,33
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,33,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,2004,롯데,4.11,29,0,0,0,1,0,4,0,161,35,41,5,20,1,17,16,16
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,34,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,2005,롯데,8.28,24,0,0,0,0,1,0,-,149,29 1/3,35,4,22,6,17,27,27
94526,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=94526,강상수,35,1971-06-22,P,R/R,184cm/88kg,대천초-대천중-부산고-고려대-롯데-LG,,2006,LG,7.98,16,0,0,1,0,0,1,1,71,14 2/3,23,2,6,1,11,13,13
86671,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86671,강상진,24,1962-04-17,P,R/R,,전주고-고려대,,1986,해태,5.16,10,0,0,1,0,0,0,1,107,22 2/3,24,2,11,2,9,15,13
86671,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86671,강상진,25,1962-04-17,P,R/R,,전주고-고려대,,1987,해태,6.4,13,1,0,0,4,0,0,0,207,45,49,2,32,3,13,34,32
86671,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86671,강상진,26,1962-04-17,P,R/R,,전주고-고려대,,1988,해태,27,1,0,0,0,0,0,0,-,9,1,2,0,5,0,0,4,3
86671,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86671,강상진,29,1962-04-17,P,R/R,,전주고-고려대,,1991,쌍방울,16.2,3,0,0,0,1,0,0,0,17,3 1/3,6,1,2,0,1,6,6
78552,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=78552,강승현,28,1985-10-06,P,L/R,186cm/94kg,사당초-서울경원중-서울고-단국대-롯데,08 롯데 2차 3라운드 18순위,2013,롯데,9,2,0,0,0,1,0,0,0,10,2,3,0,1,0,2,3,2
78552,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=78552,강승현,29,1985-10-06,P,L/R,186cm/94kg,사당초-서울경원중-서울고-단국대-롯데,08 롯데 2차 3라운드 18순위,2014,롯데,25.41,3,0,0,0,0,0,0,-,37,5 2/3,18,2,2,0,3,19,16
78552,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=78552,강승현,31,1985-10-06,P,L/R,186cm/94kg,사당초-서울경원중-서울고-단국대-롯데,08 롯데 2차 3라운드 18순위,2016,롯데,9.72,6,0,0,0,0,0,0,-,43,8 1/3,14,2,5,0,7,9,9
78552,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=78552,강승현,32,1985-10-06,P,L/R,186cm/94kg,사당초-서울경원중-서울고-단국대-롯데,08 롯데 2차 3라운드 18순위,2017,한화,5.87,31,0,0,0,1,0,1,0,167,38 1/3,42,4,15,0,40,26,25
78552,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=78552,강승현,33,1985-10-06,P,L/R,186cm/94kg,사당초-서울경원중-서울고-단국대-롯데,08 롯데 2차 3라운드 18순위,2018,한화,5.4,2,0,0,0,0,0,0,-,8,1 2/3,3,1,0,0,2,1,1
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,19,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2000,해태,6.99,17,0,0,0,4,0,1,0,212,46 1/3,50,8,26,1,38,39,36
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,20,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2001,삼성,0,7,0,0,0,0,0,0,-,22,4 2/3,6,0,3,0,1,2,0
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,21,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2002,삼성,3.79,32,0,0,6,3,0,0,0.667,408,95,83,11,46,4,88,44,40
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,22,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2003,삼성,4.22,38,0,0,1,2,0,6,0.333,193,42 2/3,40,3,25,0,40,20,20
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,23,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2004,삼성,6.08,23,0,0,2,2,1,5,0.5,64,13 1/3,15,1,7,1,14,9,9
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,24,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2005,삼성,4.83,60,0,0,0,0,0,7,-,149,31 2/3,26,4,27,3,37,18,17
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,25,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2006,삼성,4.65,30,0,0,1,0,0,1,1,136,31,21,1,23,3,35,19,16
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,26,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2007,롯데,3.86,58,0,0,0,0,0,5,-,145,35,27,5,13,1,39,15,15
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,27,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2008,롯데,2.88,64,0,0,6,2,2,16,0.75,213,56 1/3,35,6,13,1,41,21,18
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,28,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2009,롯데,4.84,54,0,0,4,3,2,8,0.571,218,48 1/3,51,6,28,1,31,28,26
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,29,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2010,롯데,4.44,63,0,0,3,3,2,7,0.5,230,52 2/3,50,6,24,1,58,28,26
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,30,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2011,롯데,3.51,64,0,0,2,1,1,16,0.667,177,41,35,5,22,2,39,16,16
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,31,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2012,롯데,3.89,55,0,0,2,0,0,10,1,182,41 2/3,41,2,19,0,49,19,18
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,32,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2013,롯데,3.86,55,0,0,1,3,1,9,0.25,168,39 2/3,32,1,19,2,40,17,17
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,33,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2014,롯데,4.79,52,0,0,2,5,0,14,0.286,203,47,46,4,24,2,42,25,25
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,34,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2015,롯데,4.19,50,0,0,2,1,2,6,0.667,159,38 2/3,40,6,10,0,46,21,18
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,35,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2016,롯데,5.4,24,0,0,0,2,0,5,0,55,11 2/3,13,2,9,0,11,8,7
70615,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=70615,강영식,36,1981-06-17,P,L/L,189cm/100kg,칠성초-경복중-대구상원고-해태-삼성-롯데,00 해태 2차 2라운드 10순위,2017,롯데,3.86,4,0,0,0,1,0,0,0,13,2 1/3,4,0,1,0,2,2,1
75458,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=75458,강유삼,25,1981-07-25,P,R/R,190cm/100kg,서원초-세광중-세광고-경희대,,2006,삼성,4.5,1,0,0,0,0,0,0,-,23,4,10,1,0,0,1,5,2
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,19,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2009,히어로즈,5.51,45,0,0,3,2,1,2,0.6,363,80,64,12,70,0,79,52,49
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,20,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2010,넥센,7.2,5,0,0,1,1,0,0,0.5,71,15,15,2,13,1,11,13,12
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,21,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2011,넥센,2.14,6,0,0,3,1,0,0,0.75,84,21,15,0,11,0,11,5,5
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,22,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2012,넥센,4.08,27,1,0,4,7,0,0,0.364,530,125 2/3,89,14,74,7,127,58,57
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,23,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2013,넥센,4.36,41,0,0,6,6,0,7,0.5,568,130,112,6,75,8,131,69,63
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,24,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2014,넥센,7.71,24,0,0,1,1,0,1,0.5,215,42,60,17,32,1,36,43,36
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,26,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2016,넥센,18,1,0,0,0,0,0,0,-,5,1,1,1,1,0,0,2,2
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,27,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2017,NC,4.45,36,0,0,2,1,0,0,0.667,245,54 2/3,57,14,24,2,51,30,27
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,28,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2018,NC,6.09,69,0,0,7,5,1,17,0.583,243,54 2/3,54,10,26,1,65,41,37
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,29,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2019,NC,4.47,67,0,0,3,3,0,15,0.5,242,56 1/3,55,4,24,4,49,29,28
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,30,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2020,NC,6.86,30,0,0,1,1,0,3,0.5,103,21,31,3,11,0,15,16,16
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,31,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2021,롯데,8.44,22,0,0,0,1,0,3,0,79,16,21,3,14,1,15,15,15
79358,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79358,강윤구,32,1990-07-10,P,L/L,183cm/89kg,서울이수초-서울경원중-장충고-히어로즈-상무-히어로즈-NC-롯데,09 히어로즈 1차,2022,롯데,5.48,29,0,0,0,0,0,0,-,97,21 1/3,25,0,6,1,27,17,13
67604,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=67604,강이준,21,1998-04-07,P,R/R,190cm/86kg,발산초-덕수중-구리인창고-KIA-상무,17 KIA 2차 4라운드 34순위,2019,KIA,11.00,3,0,0,0,2,0,0,0.000,53,9,14,1,9,2,3,11,11
64907,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=64907,강장산,25,1990-02-16,P,R/R,194cm/104kg,강남초-선린중-선린인터넷고-동국대-NC-KT,14 NC 육성선수,2015,NC,5.61,20,0,0,0,0,0,0,-,121,25 2/3,27,3,15,3,9,17,16
64907,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=64907,강장산,26,1990-02-16,P,R/R,194cm/104kg,강남초-선린중-선린인터넷고-동국대-NC-KT,14 NC 육성선수,2016,NC,11.57,3,0,0,0,1,0,0,0,12,2 1/3,3,2,3,0,1,3,3
64907,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=64907,강장산,27,1990-02-16,P,R/R,194cm/104kg,강남초-선린중-선린인터넷고-동국대-NC-KT,14 NC 육성선수,2017,KT,5.47,17,0,0,0,0,0,0,-,121,26 1/3,27,3,15,4,16,17,16
50705,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50705,강재민,23,1997-04-03,P,R/R,180cm/89kg,양덕초-마산중-용마고-단국대,20 한화 2차 4라운드 38순위,2020,한화,2.57,50,0,0,1,2,1,14,0.333,203,49,41,3,18,0,57,16,14
50705,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50705,강재민,24,1997-04-03,P,R/R,180cm/89kg,양덕초-마산중-용마고-단국대,20 한화 2차 4라운드 38순위,2021,한화,2.13,58,0,0,2,1,5,13,0.667,269,63 1/3,51,2,26,5,55,16,15
50705,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50705,강재민,25,1997-04-03,P,R/R,180cm/89kg,양덕초-마산중-용마고-단국대,20 한화 2차 4라운드 38순위,2022,한화,4.21,56,0,0,4,8,7,7,0.333,232,51 1/3,44,7,29,4,39,26,24
50705,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50705,강재민,26,1997-04-03,P,R/R,180cm/89kg,양덕초-마산중-용마고-단국대,20 한화 2차 4라운드 38순위,2023,한화,6.44,43,0,0,1,3,0,12,0.25,189,43 1/3,35,5,19,8,42,31,31
50705,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50705,강재민,28,1997-04-03,P,R/R,180cm/89kg,양덕초-마산중-용마고-단국대,20 한화 2차 4라운드 38순위,2025,한화,9,4,0,0,0,0,0,0,-,20,4,6,1,2,1,5,4,4
69158,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=69158,강정현,24,1995-09-23,P,R/R,180cm/90kg,남부민초-대신중-부경고-원광대-LG-상무,19 LG 2차 4라운드 35순위,2019,LG,5.06,7,0,0,0,0,0,0,-,48,10 2/3,9,3,6,2,8,6,6
79130,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79130,강지광,28,1990-10-23,P,R/R,181cm/100kg,진북초-상인천중-인천고-LG-히어로즈-SK-SSG,09 LG 2차 3라운드 20순위,2018,SK,21,4,0,0,0,0,0,0,-,21,3,8,1,4,0,3,7,7
79130,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79130,강지광,29,1990-10-23,P,R/R,181cm/100kg,진북초-상인천중-인천고-LG-히어로즈-SK-SSG,09 LG 2차 3라운드 20순위,2019,SK,3.95,25,0,0,2,4,0,6,0.333,115,27 1/3,24,0,11,0,15,14,12
79130,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79130,강지광,30,1990-10-23,P,R/R,181cm/100kg,진북초-상인천중-인천고-LG-히어로즈-SK-SSG,09 LG 2차 3라운드 20순위,2020,SK,4.91,6,0,0,0,0,0,0,-,20,3 2/3,7,1,1,0,4,3,2
79130,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=79130,강지광,31,1990-10-23,P,R/R,181cm/100kg,진북초-상인천중-인천고-LG-히어로즈-SK-SSG,09 LG 2차 3라운드 20순위,2021,SSG,36,1,0,0,0,0,0,0,-,10,1,3,0,4,0,1,4,4
72627,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72627,강철민,23,1979-07-22,P,R/R,191cm/95kg,순천성동초-순천이수중-효천고-한양대-KIA-LG,98 해태 2차 우선,2002,KIA,5.68,26,0,0,5,6,0,1,0.455,345,77 2/3,100,9,22,2,46,51,49
72627,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72627,강철민,24,1979-07-22,P,R/R,191cm/95kg,순천성동초-순천이수중-효천고-한양대-KIA-LG,98 해태 2차 우선,2003,KIA,4.88,27,2,0,6,7,0,1,0.462,397,90 1/3,82,16,44,9,44,54,49
72627,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72627,강철민,25,1979-07-22,P,R/R,191cm/95kg,순천성동초-순천이수중-효천고-한양대-KIA-LG,98 해태 2차 우선,2004,KIA,5.33,31,1,0,8,12,1,0,0.4,650,145 1/3,159,14,61,13,86,94,86
72627,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72627,강철민,26,1979-07-22,P,R/R,191cm/95kg,순천성동초-순천이수중-효천고-한양대-KIA-LG,98 해태 2차 우선,2005,KIA,4.68,23,0,0,3,8,0,0,0.273,424,92 1/3,99,14,52,11,68,52,48
72627,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72627,강철민,27,1979-07-22,P,R/R,191cm/95kg,순천성동초-순천이수중-효천고-한양대-KIA-LG,98 해태 2차 우선,2006,KIA,2.76,10,0,0,3,2,0,0,0.6,263,58 2/3,54,5,36,1,32,19,18
72627,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=72627,강철민,31,1979-07-22,P,R/R,191cm/95kg,순천성동초-순천이수중-효천고-한양대-KIA-LG,98 해태 2차 우선,2010,LG,5.4,3,0,0,0,1,0,0,0,49,11 2/3,8,2,8,1,10,7,7
82992,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=82992,강철원,24,1958-01-27,P,R/R,,동대문상고,,1982,OB,2.18,8,3,0,5,0,0,0,1,187,45 1/3,36,1,23,1,15,12,11
82992,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=82992,강철원,25,1958-01-27,P,R/R,,동대문상고,,1983,OB,6.32,17,1,0,4,2,0,0,0.667,275,62 2/3,72,12,23,7,21,44,44
82992,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=82992,강철원,26,1958-01-27,P,R/R,,동대문상고,,1984,OB,7.36,3,0,0,0,0,0,0,-,18,3 2/3,4,1,3,0,0,4,3
82992,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=82992,강철원,27,1958-01-27,P,R/R,,동대문상고,,1985,OB,3.38,3,0,0,0,0,0,0,-,24,5 1/3,7,0,1,0,2,2,2
82992,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=82992,강철원,28,1958-01-27,P,R/R,,동대문상고,,1986,청보,9,8,0,0,0,2,0,0,0,60,12,17,3,5,3,3,12,12
50905,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=50905,강태경,20,2001-07-26,P,L/R,188cm/95kg,양덕초-잠신중-배명고,20 NC 2차 5라운드 41순위,2021,NC,5.68,3,0,0,0,1,0,0,0.000,61,12 2/3,13,2,10,2,10,8,8
89672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89672,강태원,18,1971-05-15,P,L/L,180cm/83kg,순천상고-해태,,1989,해태,8.74,7,1,0,0,3,0,0,0,104,22 2/3,32,5,7,1,13,22,22
89672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89672,강태원,19,1971-05-15,P,L/L,180cm/83kg,순천상고-해태,,1990,해태,7.32,17,0,0,1,0,0,0,1,162,35 2/3,45,7,10,2,11,33,29
89672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89672,강태원,20,1971-05-15,P,L/L,180cm/83kg,순천상고-해태,,1991,해태,7.41,14,0,0,0,0,0,0,-,94,17,34,3,8,3,14,18,14
89672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89672,강태원,21,1971-05-15,P,L/L,180cm/83kg,순천상고-해태,,1992,해태,11.74,8,0,0,0,0,0,0,-,39,7 2/3,15,3,3,0,8,10,10
89672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89672,강태원,22,1971-05-15,P,L/L,180cm/83kg,순천상고-해태,,1993,해태,3.72,21,0,0,2,1,1,0,0.667,201,46,47,6,17,0,17,23,19
89672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89672,강태원,23,1971-05-15,P,L/L,180cm/83kg,순천상고-해태,,1994,해태,3.42,29,2,0,3,4,0,0,0.429,333,81 2/3,72,2,21,6,44,33,31
89672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89672,강태원,24,1971-05-15,P,L/L,180cm/83kg,순천상고-해태,,1995,해태,2.49,44,0,0,4,3,2,0,0.571,363,86 2/3,81,6,24,6,62,32,24
