stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
143,대구,2022-07-02,29.9,22.5,0502,36.8,1356,,,,,,,5.4,110,1111,3.8,110,1118,2.0,1686,110,21.5,36,1356,63.9,25.7,1006.6,1015.4,0553,1010.1,1757,1012.7,14.6,11.8,1100,3.43,27.55,,,,,,3.4,0.6,36.9,20.0,,,,,,,,,,6.2,8.9,,,
143,대구,2022-07-03,29.3,25.3,0541,35.1,1253,0.8,1701,1.0,1647,0.65,1.0,6.6,200,1657,3.5,110,1205,1.6,1410,140,22.9,47,1318,69.6,27.9,1002.8,1011.6,0005,1006.6,1616,1008.9,14.6,7.1,1200,3.44,20.25,,,,,,7.0,4.6,34.0,23.9,,,,,,,,,,4.3,6.2,,{비}0201-0207. {소나기}1647-1720.,
143,대구,2022-07-04,28.8,25.8,0538,32.8,1121,0.0,,0.0,,1.22,0.0,5.6,180,1344,4.1,160,1345,1.4,1240,110,23.1,56,1055,72.5,28.3,999.7,1008.0,0001,1003.8,1741,1005.8,14.5,5.9,1000,2.2,15.11,,,,,,6.6,3.3,31.5,24.7,,,,,,,,,,3.1,4.4,,{소나기}1347-1440. {소나기}1855-1915.,
143,대구,2022-07-05,28.8,24.6,0506,33.0,1403,0.0,,0.0,,1.42,0.0,5.7,110,1852,3.7,110,1901,1.8,1513,110,23.0,55,1403,72.1,28.1,999.4,1008.0,2245,1004.0,1400,1005.5,14.5,4.5,0900,2.54,15.57,,,,,,7.9,2.6,33.7,23.3,,,,,,,,,,3.3,4.7,,{소나기}1545-1550. {소나기}2130-2250.,
143,대구,2022-07-06,28.5,25.3,0516,33.8,1638,1.0,1953,2.5,1942,2.33,2.9,6.7,90,1842,4.7,90,1753,2.3,2018,110,24.7,58,1619,81.4,31.1,1002.5,1010.1,2227,1006.8,1656,1008.6,14.5,3.7,1300,2.38,18.73,,,,,,7.5,4.6,35.4,25.2,,,,,,,,,,3.9,5.5,,{소나기}1855-{소나기}{강도0}2100-2115. {박무}1950-{박무}{강도0}2100-{박무}{강도0}2400-,
143,대구,2022-07-07,29.7,25.1,0524,35.3,1342,,,,,,,7.0,200,1507,4.2,200,1405,2.2,1866,110,24.1,49,1546,74.3,30.1,1001.7,1010.2,0601,1005.9,1722,1007.7,14.5,5.6,1400,2.83,19.96,,,,,,7.6,4.3,34.4,24.1,,,,,,,,,,4.1,5.9,,-{박무}-{박무}{강도0}0300-0450. {박무}0510-{박무}{강도0}0600-0725.,
143,대구,2022-07-08,28.5,26.0,2358,33.6,1139,9.6,1622,10.4,1606,1.85,17.2,8.5,320,1626,5.1,270,1629,1.3,1150,50,25.4,60,1141,84.6,32.5,996.5,1005.9,0001,1000.5,1554,1002.6,14.5,2.0,1100,2.25,11.75,,,,,,7.9,6.5,29.9,24.0,,,,,,,,,,2.8,4.1,,{비}0256-{비}{강도0}0300-0306. {비}0510-0522. {비}0905-0925. {비}1330-1355. {비}1606-1650. {박무}2030-{박무}{강도0}2100-2140.,
143,대구,2022-07-09,28.7,24.3,0235,33.8,1608,,,,,,,6.0,340,1640,4.0,110,2042,2.3,2009,290,22.7,56,1609,71.3,27.6,996.0,1004.8,2324,1000.6,1542,1002.0,14.5,9.3,1200,3.1,23.33,,,,,,5.0,4.5,29.5,22.3,,,,,,,,,,4.9,7.0,,,
143,대구,2022-07-10,28.1,24.1,0543,33.4,1353,,,,,,,8.9,90,1813,6.1,90,1653,2.7,2356,110,23.3,57,1231,76.5,28.6,999.5,1006.7,2202,1004.1,1741,1005.5,14.5,10.3,1300,2.91,24.32,,,,,,6.4,3.6,34.3,23.1,,,,,,,,,,4.6,6.6,,,
143,대구,2022-07-11,26.4,23.9,0805,29.7,1618,1.0,744,3.7,727,7.48,9.5,5.3,110,2357,4.1,110,2400,1.4,1196,140,23.8,70,1518,86.6,29.4,1000.2,1008.4,2337,1005.0,1538,1006.3,14.4,1.0,1400,2.35,9.31,,,,,,8.9,6.3,29.2,23.9,,,,,,,,,,2.1,3.1,,{비}0333-0445. {박무}0420-{박무}{강도0}0600-{박무}{강도0}0900-1140. {비}0611-{비}{강도0}0900-1158. {비}1250-1305. {비}1735-1750.,
143,대구,2022-07-12,25.6,23.6,2349,29.4,1242,,,,,,,8.0,110,1436,5.8,110,1433,3.8,3304,110,20.8,61,1228,75.3,24.5,1002.9,1010.5,2217,1007.8,0154,1009.0,14.4,2.2,1100,2.71,16.7,,,,,,8.6,7.8,27.1,23.6,,,,,,,,,,3.7,5.4,,,
143,대구,2022-07-13,24.4,22.5,0509,27.7,1343,6.0,2111,12.8,2028,6.42,15.2,6.4,110,1337,4.3,110,1340,2.2,1889,140,21.6,70,1420,85.6,25.9,999.9,1009.6,0001,1002.0,2353,1006.0,14.4,0.0,1200,1.59,8.46,,,,,,10.0,6.9,26.3,22.3,,,,,,,,,,1.8,2.6,,{비}1530-{비}{강도0}1800-1915. {비}1935-{비}{강도1}2100-2215. {박무}2005-{박무}{강도0}2100-2210.,
143,대구,2022-07-14,28.2,23.1,0201,33.6,1657,,,,,,,7.4,340,1540,5.4,340,1543,1.7,1470,320,23.5,51,1624,77.5,29.0,993.6,1002.0,0001,998.6,1308,999.6,14.4,7.0,1400,2.88,20.9,,,,,,7.3,3.1,29.4,23.0,,,,,,,,,,4.7,6.6,,{박무}0405-0430. {박무}0505-0550.,
143,대구,2022-07-15,28.3,23.3,0541,33.2,1551,,,,,,,6.6,320,1142,4.1,290,1240,1.9,1681,320,20.3,39,1723,64.5,23.9,993.3,1001.2,0720,997.0,1738,999.3,14.4,13.4,1100,3.23,26.72,,,,,,3.5,0.4,30.0,20.6,,,,,,,,,,5.8,8.3,,,
143,대구,2022-07-16,26.8,21.4,0521,34.0,1427,,,,,,,6.5,140,2032,5.0,140,2039,1.9,1660,110,20.4,39,1424,71.0,24.1,992.6,1000.9,2201,996.7,1458,998.6,14.4,8.5,1100,3.33,21.88,,,,,,4.6,2.6,31.8,18.8,,,,,,,,,,4.7,6.7,,,
143,대구,2022-07-17,27.3,21.5,0505,33.0,1405,,,,,,,6.9,290,1326,4.6,340,1205,1.9,1631,320,20.5,47,1405,68.6,24.2,994.7,1002.7,2227,999.4,1809,1000.8,14.3,7.5,1200,3.42,21.34,,,,,,7.3,2.3,31.7,20.0,,,,,,,,,,4.1,5.9,,,
143,대구,2022-07-18,22.9,21.6,1020,27.2,0017,2.6,1302,8.0,1009,13.03,34.0,7.8,110,1350,5.3,110,1359,1.5,1311,140,22.1,69,0043,95.6,26.6,994.6,1003.3,0810,998.7,1657,1000.8,14.3,0.0,1400,0.63,4.8,,,,,,10.0,7.0,25.0,21.6,,,,,,,,,,1.0,1.4,,{비}0250-{비}{강도0}0300-0310. {비}0430-{비}{강도0}0600-{비}{강도0}0900-{비}{강도1}1200-{비}{강도0}1500-1630. {박무}0540-{박무}{강도0}0600-0840. {박무}0920-{박무}{강도1}1200-1410. {비}2103-2145.,
143,대구,2022-07-19,27.6,22.6,0036,34.1,1554,0.1,,0.2,,0.75,0.2,5.3,290,1617,3.6,270,1619,1.5,1281,320,22.2,48,1617,74.4,26.8,996.1,1005.8,2356,999.3,0356,1002.1,14.3,6.2,1300,2.97,20.49,,,,,,7.5,5.3,29.4,22.6,,,,,,,,,,4.6,6.6,,{박무}0340-{박무}{강도0}0600-0705. {비}0345-0430.,
143,대구,2022-07-20,29.4,25.4,0542,34.1,1415,,,,,,,5.7,290,0907,3.9,340,1520,2.2,1866,290,21.1,39,1527,62.5,25.0,999.9,1007.7,0745,1004.6,1652,1005.9,14.3,11.4,1200,3.11,25.93,,,,,,7.4,0.8,30.8,24.1,,,,,,,,,,5.0,7.1,,,
143,대구,2022-07-21,26.0,21.8,0405,32.3,1444,0.9,644,2.5,259,6.33,5.0,9.2,290,1635,6.2,290,1605,2.8,2437,110,22.2,60,1501,80.9,26.8,995.7,1005.2,0001,998.0,1442,1001.8,14.3,3.1,1000,2.39,15.48,,,,,,8.4,7.4,27.9,21.3,,,,,,,,,,,,,{비}0020-0040. {비}0110-{비}{강도0}0300-{비}{강도0}0600-0705. {박무}0650-0710. {소나기}1605-1610.,
143,대구,2022-07-22,25.8,22.6,2246,29.7,1524,,,,,,,7.3,110,2042,5.1,110,2043,2.9,2491,290,20.1,54,1502,71.6,23.6,999.5,1007.6,2223,1003.9,0102,1005.6,14.2,2.1,1200,2.4,13.94,,,,,,6.9,6.9,26.9,21.6,,,,,,,,,,3.1,4.4,,,
143,대구,2022-07-23,24.9,22.1,0513,28.6,1421,0.0,,0.0,,3.08,0.0,4.4,140,0034,3.4,110,1000,2.1,1818,110,21.4,65,1452,82.0,25.6,1000.2,1008.0,0820,1004.0,2359,1006.3,14.2,0.0,1100,1.6,10.79,,,,,,9.5,7.3,27.3,21.2,,,,,,,,,,2.4,3.4,,{비}1630-1645. {비}1715-1730. {비}1830-{비}{강도0}2100-2105.,
143,대구,2022-07-24,27.4,22.3,0513,32.0,1737,0.4,321,0.9,307,2.33,1.1,7.0,140,0900,5.4,110,0943,2.2,1892,110,22.9,60,1618,77.6,27.9,996.9,1005.6,2358,1001.4,1430,1002.9,14.2,3.3,0900,2.3,15.89,,,,,,7.3,6.6,29.9,22.3,,,,,,,,,,3.3,4.8,,{비}0230-{비}{강도0}0300-0440. {박무}0310-{박무}{강도0}0600-0640. {비}0510-0520.,
143,대구,2022-07-25,28.8,24.9,2359,35.5,1601,,,,,,,6.5,110,1755,4.9,110,1800,2.1,1776,140,23.0,42,1612,72.6,28.1,1002.1,1010.4,2311,1005.6,0001,1008.2,14.2,9.0,1100,3.34,25.09,,,,,,5.9,5.9,34.7,24.3,,,,,,,,,,4.8,6.9,,,
143,대구,2022-07-26,26.9,23.1,0451,34.0,1421,,,,,,,7.5,140,1614,5.4,90,1743,2.9,2468,110,22.6,39,1334,79.4,27.4,1004.2,1011.8,2337,1008.4,1615,1010.4,14.1,9.5,1200,3.47,26.28,,,,,,3.5,3.5,34.1,21.6,,,,,,,,,,5.6,8.1,,{박무}0150-{박무}{강도0}0300-{박무}{강도0}0600-0830.,
143,대구,2022-07-27,25.6,22.0,0539,29.9,1326,,,,,,,8.7,70,1828,6.2,90,1718,3.3,2864,110,21.6,65,1316,79.5,25.8,1005.2,1012.6,2310,1010.2,1739,1011.3,14.1,10.5,1300,3.18,23.79,,,,,,4.8,3.1,33.4,19.6,,,,,,,,,,4.5,6.4,,,
143,대구,2022-07-28,26.2,24.2,0255,29.6,1454,0.0,,0.0,,0.5,0.0,6.2,110,1137,4.4,110,1144,2.9,2499,140,23.4,72,1456,85.5,28.8,1006.3,1013.9,2320,1011.6,0209,1012.5,14.1,2.0,1200,2.53,13.28,,,,,,7.5,6.8,31.2,23.1,,,,,,,,,,2.8,4.1,,{소나기}1825-1855. {박무}1830-1840. {박무}2120-{박무}{강도0}2400-,
143,대구,2022-07-29,28.7,24.5,0503,33.9,1438,,,,,,,8.3,110,1723,5.6,90,1807,3.3,2837,110,24.1,53,1508,77.8,30.0,1006.9,1014.7,0850,1011.0,1550,1013.1,14.1,10.6,1300,3.29,25.57,,,,,,3.4,2.9,34.4,23.4,,,,,,,,,,5.5,7.9,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-1030.,
143,대구,2022-07-30,27.8,25.9,0451,30.3,1410,0.0,,0.0,,0.33,0.0,8.2,110,0944,6.2,90,1817,4.0,3446,110,24.8,73,1600,83.9,31.3,1004.3,1013.1,0001,1009.1,1800,1010.5,14.0,1.8,0900,2.52,14.02,,,,,,7.8,6.0,32.7,25.5,,,,,,,,,,2.8,4.1,,{소나기}1150-{소나기}{강도0}1200-1210.,
143,대구,2022-07-31,27.1,25.3,0348,29.5,1048,0.8,302,1.4,229,5.98,2.7,6.2,110,1127,4.4,110,1130,2.5,2125,140,25.6,78,1654,92.0,32.9,1001.7,1009.1,0001,1006.9,1810,1007.8,14.0,0.2,1000,1.68,8.34,,,,,,9.9,5.8,29.4,25.1,,,,,,,,,,1.8,2.5,,{비}0258-{비}{강도0}0300-0330. {박무}0305-0320. {비}0515-0550. {비}1105-{비}{강도0}1200-1310. {비}1350-1410. {비}1505-1515. {비}1930-2005. {비}2218-{비}{강도0}2400-,
143,대구,2022-08-01,29.4,26.8,0059,31.2,1403,0.0,,0.0,,3.08,0.0,7.3,110,1757,4.7,160,1514,2.2,1899,140,24.8,67,1357,76.6,31.3,1001.6,1008.9,2336,1006.1,1748,1007.7,14.0,0.1,1000,1.53,7.16,,,,,,9.0,6.8,29.8,25.9,,,,,,,,,,1.8,2.5,,-{비}-0110. {비}1415-1430. {비}1505-1530. {비}1550-1610. {비}1645-1730. {비}2340-2350.,
143,대구,2022-08-02,27.9,25.7,0452,32.6,1652,0.5,404,1.5,912,5.9,4.7,3.8,180,1654,2.7,140,0002,1.0,888,110,26.3,70,1652,91.8,34.1,1004.4,1011.6,2227,1008.5,0034,1010.5,13.9,1.5,1500,2.24,9.08,,,,,,8.5,6.4,29.6,25.5,,,,,,,,,,2.1,3.0,,{비}0056-0132. {비}0341-0417. {비}0818-{비}{강도0}0900-1030. {비}1045-{비}{강도0}1200-1250. {비}1325-1340. {비}1410-1420.,
143,대구,2022-08-03,30.6,26.3,0557,37.1,1500,0.5,1853,0.5,1845,0.75,0.5,8.8,290,1851,6.2,270,1855,2.1,1776,340,26.0,50,1501,78.8,33.5,1004.3,1012.3,0802,1008.1,1751,1010.4,13.9,8.7,1200,3.35,22.24,,,,,,6.0,6.0,35.0,25.4,,,,,,,,,,4.8,6.8,,{소나기}1845-1930.,
143,대구,2022-08-04,30.7,27.4,0426,35.3,1612,0.0,,0.0,,0.13,0.0,6.1,250,1147,4.3,270,1150,2.4,2056,290,25.6,56,1613,75.9,32.8,1003.2,1011.3,0759,1007.1,1757,1009.3,13.9,7.1,1300,3.19,19.73,,,,,,5.9,4.6,35.5,26.6,,,,,,,,,,4.3,6.1,,{비}0950-0958.,
143,대구,2022-08-05,30.8,26.5,0548,35.2,1732,,,,,,,6.8,290,1229,4.1,270,1229,1.9,1642,270,25.5,58,1500,75.0,32.7,1000.4,1008.6,0553,1003.5,1743,1006.5,13.9,7.6,1300,3.08,19.34,,,,,,6.0,4.6,37.6,25.3,,,,,,,,,,4.0,5.7,,,
143,대구,2022-08-06,31.6,26.6,0535,36.8,1555,,,,,,,6.5,290,1245,4.1,290,1252,1.7,1449,320,25.6,52,1556,72.0,32.7,999.8,1007.2,0718,1004.3,1507,1005.9,13.8,9.4,1200,3.23,20.96,,,,,,3.1,2.1,38.7,25.2,,,,,,,,,,4.3,6.2,,,
143,대구,2022-08-07,31.5,27.7,0547,37.8,1341,,,,,,,7.7,290,1454,5.0,270,1500,1.8,1597,340,25.4,48,1332,71.9,32.5,1001.1,1008.3,0627,1005.3,1413,1007.1,13.8,6.1,1300,2.93,18.29,,,,,,5.8,3.4,37.1,26.1,,,,,,,,,,4.2,5.9,,,
143,대구,2022-08-08,30.5,27.1,0545,34.6,1307,,,,,,,8.2,250,1529,5.3,250,1452,2.1,1785,270,24.1,52,1416,69.8,30.0,1002.0,1009.1,0650,1006.9,1545,1008.0,13.8,1.5,1300,2.29,14.92,,,,,,8.6,1.8,35.5,25.0,,,,,,,,,,3.6,5.1,,,
143,대구,2022-08-09,29.8,27.1,0512,32.9,1437,0.0,,0.0,,0.42,0.0,6.5,230,1339,3.8,250,1328,1.7,1511,200,23.5,57,1254,69.8,29.0,1001.8,1009.3,1038,1005.9,1752,1007.8,13.7,0.0,1100,1.37,9.74,,,,,,9.0,2.1,32.8,25.5,,,,,,,,,,2.7,3.8,,{비}0955-1020.,
143,대구,2022-08-10,28.2,26.5,2342,31.0,1258,0.1,,0.2,,7.38,0.3,6.3,270,1134,4.3,270,1143,1.2,1076,50,24.4,64,1300,80.1,30.5,1001.0,1008.1,2122,1006.3,0245,1007.1,13.7,0.0,1200,1.02,5.87,,,,,,9.8,2.6,29.7,25.3,,,,,,,,,,1.4,2.1,,{비}0657-0810. {비}0910-0950. {비}1050-1155. {비}1255-{비}{강도0}1500-1610. {비}2230-2340.,
143,대구,2022-08-11,26.5,25.2,0423,29.5,0956,0.6,1618,1.5,1054,7.83,4.1,4.9,270,1431,3.2,270,1435,0.9,806,20,24.8,72,0948,90.9,31.4,999.7,1007.2,0001,1005.0,1902,1005.8,13.7,0.0,1400,1.05,5.91,,,,,,9.5,4.6,29.1,24.2,,,,,,,,,,1.2,1.8,,{비}0015-0045. {비}0955-{비}{강도0}1200-{비}{강도0}1500-1715.,
143,대구,2022-08-12,29.7,25.3,0142,35.6,1500,1.1,450,3.1,416,2.92,3.2,5.3,340,1314,3.6,340,1432,1.6,1350,320,24.7,46,1555,77.1,31.1,999.7,1007.2,2342,1003.9,1630,1005.7,13.6,9.3,1300,3.19,22.96,,,,,,5.4,3.6,32.5,24.6,,,,,,,,,,4.7,6.7,,{비}0240-{비}{강도0}0300-0535. {박무}0410-{박무}{강도0}0600-0810.,
143,대구,2022-08-13,26.4,24.6,0502,34.0,1255,3.8,1439,5.4,1425,2.58,6.6,12.8,250,1437,7.4,270,1441,1.5,1290,140,24.9,61,1256,92.4,31.5,1000.6,1007.5,2129,1004.5,1413,1006.8,13.6,3.0,1200,2.91,13.96,,,,,,7.6,2.3,29.1,23.6,,,,,,,,,,2.6,3.7,,{박무}0550-{박무}{강도0}0600-0610. {박무}0705-0710. {소나기}1425-{소나기}{강도1}1500-1515. {박무}1440-1450. {비}1735-{비}{강도0}1800-1905. {박무}1805-1810. {비}2015-2030.,
143,대구,2022-08-14,29.8,25.1,0017,34.8,1318,0.0,,0.0,,0.33,0.0,7.1,290,1200,4.7,290,1056,1.6,1380,270,25.6,59,1553,80.1,32.9,1000.4,1007.2,0945,1005.5,1507,1006.5,13.6,4.1,1000,2.03,15.15,,,,,,7.1,4.5,31.4,24.7,,,,,,,,,,3.5,4.9,,{비}0220-0240.,
143,대구,2022-08-15,30.9,27.1,0337,35.4,1437,0.0,,0.0,,1.08,0.0,7.8,250,1137,4.5,230,1559,1.9,1619,200,24.5,55,1434,69.6,30.7,997.3,1006.8,0001,1000.8,1911,1003.3,13.5,4.0,1400,1.93,14.95,,,,,,8.0,3.6,33.3,25.3,,,,,,,,,,3.3,4.7,,{비}2005-2025. {비}2045-{비}{강도0}2100-2120. {비}2145-2155.,
143,대구,2022-08-16,25.7,22.9,0754,30.1,0001,7.7,733,19.8,702,12.4,39.8,7.7,340,0610,4.1,320,0616,1.1,985,110,24.7,68,0039,94.9,31.1,998.6,1007.0,2352,1001.1,0145,1004.8,13.5,0.0,1400,0.56,4.28,,,,,,9.6,5.8,28.1,22.9,,,,,,,,,,1.0,1.5,,{비}0245-0255. {비}0315-{비}{강도0}0600-{비}{강도0}0900-1045. {박무}0605-0620. {박무}0640-0650. {박무}0710-0855. {비}1230-1255. {비}1330-1445. {비}1515-1730. {박무}1550-1630. {비}1840-1905. {박무}1920-2010. {비}2144-2205. {박무}2210-{박무}{강도0}2400- {비}2330-2333.,
143,대구,2022-08-17,25.7,22.7,2200,29.7,1443,13.1,1949,19.7,1919,4.8,22.8,6.0,140,1515,4.5,140,1510,2.2,1930,140,23.6,68,1432,89.4,29.2,1000.4,1008.1,2302,1004.6,1749,1006.5,13.5,4.6,1400,2.57,16.21,,,,,,7.4,4.9,29.8,22.4,,,,,,,,,,3.0,4.3,,{비}0005-0203. -{박무}-{박무}{강도0}0300-0540. {박무}0710-0810. {비}1850-{비}{강도1}2100-2140. {박무}1940-{박무}{강도0}2100-2130.,
143,대구,2022-08-18,26.8,22.3,0258,32.3,1509,,,,,,,4.6,320,1448,2.9,320,1451,1.2,1057,290,22.0,48,1508,77.3,26.5,1001.6,1009.2,0805,1006.7,1533,1007.7,13.4,9.3,1200,3.17,23.76,,,,,,6.3,5.1,30.6,20.9,,,,,,,,,,4.3,6.1,,{박무}0250-{박무}{강도0}0300-0420. {박무}0650-0710.,
143,대구,2022-08-19,28.2,22.6,0539,33.7,1518,,,,,,,6.8,250,1546,4.2,270,1559,1.5,1309,270,24.2,59,1205,80.5,30.3,998.0,1007.7,0001,1001.7,1912,1004.1,13.4,5.3,1100,2.84,18.33,,,,,,7.5,2.9,29.7,20.9,,,,,,,,,,3.3,4.8,,{박무}0830-{박무}{강도0}0900-0930.,
143,대구,2022-08-20,26.4,23.9,2358,28.6,0008,1.8,914,3.8,829,5.08,10.3,6.8,110,2041,4.5,110,2011,1.6,1400,110,25.5,81,0308,95.1,32.8,996.8,1005.0,2132,1001.0,0239,1002.9,13.4,0.0,1400,0.83,5.84,,,,,,8.0,5.8,28.4,23.1,,,,,,,,,,1.5,2.1,,{비}0740-{비}{강도0}0900-0940. {박무}0750-0820. {박무}0905-0940. {비}0950-1010. {박무}0955-1005. {비}1110-{비}{강도0}1200-1325. {박무}1150-{박무}{강도0}1200-1320. {비}1345-1415. {박무}1350-1410. {박무}1850-1920.,
143,대구,2022-08-21,26.0,22.5,0535,31.1,1510,,,,,,,6.8,110,0957,4.7,110,0925,3.2,2722,110,20.8,47,1511,75.3,24.7,999.9,1007.5,1014,1004.3,0123,1006.0,13.4,12.2,1200,3.26,25.28,,,,,,3.1,1.6,29.0,21.3,,,,,,,,,,5.2,7.5,,,
143,대구,2022-08-22,26.8,18.9,0543,32.9,1444,,,,,,,5.0,340,1622,3.1,160,0034,1.4,1196,110,21.6,52,1254,75.6,26.0,998.8,1007.1,0001,1003.0,1640,1005.0,13.3,10.0,1200,3.26,23.05,,,,,,3.9,0.8,30.4,16.9,,,,,,,,,,4.1,5.8,,,
143,대구,2022-08-23,25.4,21.5,2335,28.8,1356,2.5,1528,5.0,1449,6.57,6.8,6.7,140,2258,4.7,110,2352,1.5,1306,340,23.4,74,1353,89.9,28.9,1000.1,1008.4,2318,1004.5,0203,1006.2,13.3,0.0,1300,0.99,5.49,,,,,,9.6,8.5,27.7,21.5,,,,,,,,,,1.0,1.5,,{비}0730-0750. {비}1304-1309. {비}1449-{비}{강도0}1500-{비}{강도0}1800-1910. {박무}1450-{박무}{강도0}1500-1650. {박무}1710-{박무}{강도0}1800-{박무}{강도0}2100-2140. {비}2210-2358. {박무}2210-2230. {박무}2305-2350.,
143,대구,2022-08-24,21.5,19.8,1119,22.6,1637,0.6,1014,2.1,947,8.33,4.6,7.4,140,0053,4.9,90,1402,2.7,2327,140,20.5,83,1513,94.4,24.1,1003.1,1011.4,1001,1008.2,0023,1009.3,13.2,0.0,1300,0.95,6.21,,,,,,9.4,6.9,24.2,19.8,,,,,,,,,,1.3,1.8,,{비}0125-{비}{강도0}0300-{비}{강도0}0600-0715. {박무}0130-0230. {박무}0320-{박무}{강도0}0600-0720. {비}0850-{비}{강도0}0900-1120.,
143,대구,2022-08-25,24.5,18.8,0545,30.8,1647,0.1,,0.1,,1.48,0.1,5.6,320,2345,4.1,290,2327,1.4,1176,290,20.1,54,1406,78.6,23.5,1001.3,1009.1,0001,1005.4,1519,1007.5,13.2,6.6,1200,2.97,20.02,,,,,,6.9,4.3,27.7,17.0,,,,,,,,,,4.2,6.0,,{비}2115-2145. {비}2301-{비}{강도0}2400-,
143,대구,2022-08-26,25.1,21.5,0627,30.2,1520,0.0,,0.0,,0.08,0.0,6.4,290,0527,4.9,290,0535,2.2,1865,290,17.6,48,1523,64.6,20.2,1001.1,1008.5,2339,1005.3,1655,1007.2,13.2,10.2,1200,3.23,22.17,,,,,,5.3,3.0,27.9,20.1,,,,,,,,,,3.8,5.5,,-{비}-0005.,
143,대구,2022-08-27,23.2,18.3,2358,28.2,1558,,,,,,,7.2,270,1429,4.7,320,1423,1.7,1493,320,16.0,27,1421,68.0,18.6,1003.5,1012.9,2350,1008.0,0251,1009.7,13.1,6.6,1300,2.87,17.27,,,,,,5.6,1.5,27.1,16.9,,,,,,,,,,4.1,5.8,,,
143,대구,2022-08-28,21.4,16.2,0336,27.5,1457,,,,,,,7.6,110,1148,5.2,110,1157,2.4,2099,110,15.5,46,1411,72.1,17.6,1009.4,1017.2,2117,1012.8,0001,1015.6,13.1,11.4,1200,3.28,25.11,,,,,,4.6,0.0,28.2,16.1,,,,,,,,,,5.0,7.2,,,
143,대구,2022-08-29,21.5,17.5,0424,24.9,1302,0.0,,0.0,,4.35,0.0,4.0,110,1923,2.8,110,1922,1.1,948,110,18.1,68,1122,81.4,20.7,1009.8,1016.8,0957,1015.1,1733,1016.1,13.1,0.5,1100,1.28,8.28,,,,,,9.4,4.1,25.2,17.0,,,,,,,,,,1.5,2.1,,{비}0932-0945. {비}1315-{비}{강도0}1500-1645. {비}1735-1755. {비}1850-1858. {비}2310-2320.,
143,대구,2022-08-30,20.9,19.4,0358,24.1,1126,4.0,1254,13.1,1230,7.58,26.2,6.2,90,1834,4.3,140,1839,1.5,1307,140,19.5,74,1118,92.3,22.7,1005.1,1016.0,0001,1008.1,2336,1011.4,13.0,0.0,1000,0.83,4.01,,,,,,9.6,5.9,23.5,19.4,,,,,,,,,,0.8,1.1,,{비}1225-{비}{강도1}1500-{비}{강도0}1800-1925. {박무}1230-1440. {비}2325-{비}{강도0}2400- {박무}2340-{박무}{강도0}2400-,
143,대구,2022-08-31,21.3,20.5,2359,22.7,1649,1.4,836,4.8,803,11.17,13.3,4.8,140,1406,3.0,110,1357,1.2,1018,110,20.5,84,1941,95.6,24.1,1002.2,1011.2,2338,1006.5,0433,1008.5,13.0,0.0,1300,0.79,4.21,,,,,,9.6,7.4,24.0,20.5,,,,,,,,,,1.1,1.6,,-{비}-0155. -{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-1330. {비}0320-0350. {비}0455-{비}{강도0}0600-0615. {비}0625-{비}{강도1}0900-{비}{강도0}1200-1340. {비}1720-1730.,
143,대구,2022-09-01,21.6,18.5,0611,25.2,1220,,,,,,,6.0,110,1416,4.3,140,1417,1.5,1303,110,19.5,72,1221,88.4,22.6,1007.7,1016.3,2340,1010.8,0116,1014.0,13.0,3.1,0800,1.68,9.7,,,,,,8.1,4.0,24.6,17.6,,,,,,,,,,1.5,2.1,,{무지개}1855-1905.,
143,대구,2022-09-02,21.5,18.8,0250,24.2,1350,0.3,814,0.3,724,1.33,0.3,7.6,90,1405,4.9,90,1523,1.9,1639,110,19.9,78,1452,91.1,23.2,1010.1,1017.5,2044,1015.1,1437,1016.4,12.9,0.0,1300,0.99,5.42,,,,,,9.6,5.5,22.8,17.3,,,,,,,,,,1.2,1.8,,{비}0720-0840. {박무}0750-0830.,
143,대구,2022-09-03,22.2,20.4,0646,24.3,1134,0.1,,0.1,,0.67,0.1,7.4,110,1138,5.0,110,1144,3.1,2655,140,20.7,81,1503,91.9,24.5,1009.0,1016.5,0101,1014.4,1638,1015.3,12.9,0.0,1100,1.06,7.53,,,,,,9.8,6.4,24.2,20.4,,,,,,,,,,1.5,2.1,,{비}0620-0640. {비}2340-{비}{강도0}2400- {박무}2340-{박무}{강도0}2400-,
