Id,URL,Player,Age,Born,Position,BatThrow,HtWt,Career,Draft,Season,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SF,SH,E,AVG,SLG,OBP,OPS
64906,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=64906,강민국,23,1992-01-10,3B,R/R,176cm/78kg,송정동초-충장중-광주제일고-동국대-NC-상무-NC-KT-키움,14 NC 1차,2015,NC,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
64906,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=64906,강민국,24,1992-01-10,3B,R/R,176cm/78kg,송정동초-충장중-광주제일고-동국대-NC-상무-NC-KT-키움,14 NC 1차,2016,NC,24,26,23,2,3,1,0,1,7,1,0,0,2,0,9,1,0,1,4,0.13,0.304,0.2,0.504
64906,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=64906,강민국,26,1992-01-10,3B,R/R,176cm/78kg,송정동초-충장중-광주제일고-동국대-NC-상무-NC-KT-키움,14 NC 1차,2018,NC,6,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
64906,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=64906,강민국,27,1992-01-10,SS,R/R,176cm/78kg,송정동초-충장중-광주제일고-동국대-NC-상무-NC-KT-키움,14 NC 1차,2019,KT,58,94,88,12,24,0,1,0,26,7,2,0,6,0,17,2,0,0,9,0.273,0.295,0.319,0.614
64906,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=64906,강민국,28,1992-01-10,2B,R/R,176cm/78kg,송정동초-충장중-광주제일고-동국대-NC-상무-NC-KT-키움,14 NC 1차,2020,KT,81,120,107,16,24,3,0,0,27,9,0,1,7,0,20,0,0,6,5,0.224,0.252,0.272,0.524
64906,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=64906,강민국,29,1992-01-10,2B,R/R,176cm/78kg,송정동초-충장중-광주제일고-동국대-NC-상무-NC-KT-키움,14 NC 1차,2021,KT,18,50,45,2,11,2,0,0,13,4,0,0,3,0,6,1,0,2,1,0.244,0.289,0.292,0.581
64906,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=64906,강민국,30,1992-01-10,SS,R/R,176cm/78kg,송정동초-충장중-광주제일고-동국대-NC-상무-NC-KT-키움,14 NC 1차,2022,키움,3,4,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.25,0.25
98855,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=98855,강민규,23,1975-10-10,OF,R/R,181cm/80kg,성남고-원광대-쌍방울,,1998,쌍방울,7,5,5,0,2,1,0,0,3,1,0,0,0,0,2,0,0,0,1,0.4,0.6,0.4,1.0
98855,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=98855,강민규,24,1975-10-10,OF,R/R,181cm/80kg,성남고-원광대-쌍방울,,1999,쌍방울,84,150,137,20,27,3,2,2,40,15,8,1,9,1,36,0,0,3,2,0.197,0.292,0.252,0.544
98855,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=98855,강민규,26,1975-10-10,OF,R/R,181cm/80kg,성남고-원광대-쌍방울,,2001,LG,38,47,43,6,9,1,0,1,13,6,0,3,3,1,13,0,0,0,1,0.209,0.302,0.277,0.579
69064,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69064,강민성,24,1999-12-08,3B,R/R,180cm/85kg,대구옥산초-경상중-경북고,19 KT 2차 6라운드 51순위,2023,KT,12,27,22,2,4,1,0,0,5,0,0,0,4,0,10,0,0,1,2,0.182,0.227,0.308,0.535
69064,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69064,강민성,25,1999-12-08,1B,R/R,180cm/85kg,대구옥산초-경상중-경북고,19 KT 2차 6라운드 51순위,2024,KT,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
69064,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69064,강민성,26,1999-12-08,2B,R/R,180cm/85kg,대구옥산초-경상중-경북고,19 KT 2차 6라운드 51순위,2025,KT,25,36,30,0,1,0,0,0,1,1,0,0,5,0,15,1,1,0,0,0.033,0.033,0.167,0.2
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,19,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2004,롯데,3,6,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0.0,0.0,0.0
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,20,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2005,롯데,104,230,214,20,52,11,2,2,73,18,1,4,5,2,56,7,0,9,9,0.243,0.341,0.267,0.608
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,21,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2006,롯데,126,460,410,40,103,20,0,9,150,53,4,1,23,11,78,5,2,14,12,0.251,0.366,0.307,0.673
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,22,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2007,롯데,125,474,413,48,112,20,0,14,174,68,1,4,37,4,88,10,3,17,11,0.271,0.421,0.335,0.756
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,23,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2008,롯데,122,501,435,51,127,25,1,19,211,82,2,4,49,7,77,13,10,0,6,0.292,0.485,0.365,0.85
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,24,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2009,롯데,83,301,262,36,68,13,0,9,108,30,0,0,33,3,44,9,3,0,6,0.26,0.412,0.346,0.758
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,25,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2010,롯데,117,465,410,66,125,19,1,23,215,72,2,7,42,8,65,16,5,0,11,0.305,0.524,0.376,0.9
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,26,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2011,롯데,124,506,450,63,130,25,2,19,216,66,4,6,47,8,81,18,0,1,15,0.289,0.48,0.366,0.846
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,27,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2012,롯데,119,454,400,41,109,21,0,19,187,66,0,1,44,8,97,9,2,0,3,0.273,0.468,0.355,0.823
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,28,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2013,롯데,105,405,327,48,77,13,0,11,123,57,4,1,60,11,87,5,6,1,8,0.235,0.376,0.366,0.742
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,29,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2014,롯데,98,360,310,37,71,14,2,16,137,40,1,2,33,13,92,6,4,0,3,0.229,0.442,0.325,0.767
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,30,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2015,롯데,123,456,380,63,118,18,1,35,243,86,0,0,60,14,112,14,2,0,8,0.311,0.639,0.421,1.06
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,31,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2016,롯데,116,460,381,65,123,26,0,20,209,72,4,0,66,10,91,7,3,0,4,0.323,0.549,0.433,0.982
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,32,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2017,롯데,130,515,456,62,130,22,1,22,220,68,0,2,41,15,104,15,3,0,11,0.285,0.482,0.361,0.843
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,33,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2018,삼성,129,477,427,46,115,14,0,22,195,71,0,0,29,14,96,11,7,0,8,0.269,0.457,0.331,0.788
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,34,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2019,삼성,112,393,346,36,81,20,0,13,140,45,0,0,33,9,76,9,2,3,8,0.234,0.405,0.315,0.72
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,35,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2020,삼성,119,393,355,46,102,14,0,19,173,61,0,0,31,4,54,17,3,0,8,0.287,0.487,0.349,0.836
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,36,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2021,삼성,123,462,406,55,118,22,0,18,194,67,0,0,45,4,53,18,8,0,7,0.291,0.478,0.361,0.839
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,37,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2022,삼성,130,444,396,38,102,19,1,13,162,66,0,0,41,3,58,21,2,2,4,0.258,0.409,0.33,0.739
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,38,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2023,삼성,125,495,434,60,126,19,0,16,193,77,6,1,49,6,65,17,6,0,3,0.29,0.445,0.366,0.811
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,39,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2024,삼성,136,452,403,48,122,19,1,19,200,77,3,0,35,8,52,17,6,0,2,0.303,0.496,0.365,0.861
74540,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540,강민호,40,1985-08-18,C,R/R,185cm/100kg,제주신광초-포철중-포철공고-(국제디지털대)-롯데,04 롯데 2차 3라운드 17순위,2025,삼성,127,465,412,37,111,23,1,12,172,71,2,2,38,7,69,16,7,1,2,0.269,0.417,0.336,0.753
68050,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68050,강백호,19,1999-07-29,OF,L/R,184cm/98kg,부천북초-서울이수중-서울고-KT,18 KT 2차 1라운드 1순위,2018,KT,138,585,527,108,153,32,2,29,276,84,3,5,52,3,124,4,2,1,6,0.29,0.524,0.356,0.88
68050,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68050,강백호,20,1999-07-29,OF,L/R,184cm/98kg,부천북초-서울이수중-서울고-KT,18 KT 2차 1라운드 1순위,2019,KT,116,505,438,72,147,29,1,13,217,65,9,5,61,2,87,11,4,0,3,0.336,0.495,0.416,0.911
68050,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68050,강백호,21,1999-07-29,1B,L/R,184cm/98kg,부천북초-서울이수중-서울고-KT,18 KT 2차 1라운드 1순위,2020,KT,129,574,500,95,165,36,1,23,272,89,7,2,66,5,93,7,3,0,10,0.33,0.544,0.411,0.955
68050,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68050,강백호,22,1999-07-29,1B,L/R,184cm/98kg,부천북초-서울이수중-서울고-KT,18 KT 2차 1라운드 1순위,2021,KT,142,627,516,76,179,40,1,16,269,102,10,5,103,0,85,7,8,0,19,0.347,0.521,0.45,0.971
68050,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68050,강백호,23,1999-07-29,DH,L/R,184cm/98kg,부천북초-서울이수중-서울고-KT,18 KT 2차 1라운드 1순위,2022,KT,62,264,237,24,58,12,0,6,88,29,0,0,23,1,44,6,2,1,2,0.245,0.371,0.312,0.683
68050,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68050,강백호,24,1999-07-29,DH,L/R,184cm/98kg,부천북초-서울이수중-서울고-KT,18 KT 2차 1라운드 1순위,2023,KT,71,271,238,32,63,10,1,8,99,39,3,0,31,0,55,1,2,0,1,0.265,0.416,0.347,0.763
68050,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68050,강백호,25,1999-07-29,DH,L/R,184cm/98kg,부천북초-서울이수중-서울고-KT,18 KT 2차 1라운드 1순위,2024,KT,144,614,550,92,159,27,0,26,264,96,6,2,59,3,127,6,2,0,4,0.289,0.48,0.36,0.84
68050,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=68050,강백호,26,1999-07-29,DH,L/R,184cm/98kg,부천북초-서울이수중-서울고-KT,18 KT 2차 1라운드 1순위,2025,KT,95,369,321,41,85,18,1,15,150,61,2,4,44,3,64,9,1,0,1,0.265,0.467,0.358,0.825
80001,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=80001,강병선,23,1965-05-09,OF,R/R,,경희대,,1988,MBC,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
79720,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=79720,강병수,25,1984-04-16,1B,R/R,186cm/86kg,일본 후꾸지야마 세이비고-한화,,2009,한화,16,13,11,3,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0.0,0.154,0.154
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,25,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2002,현대,89,147,130,16,27,3,1,6,50,20,0,2,11,3,35,5,2,1,1,0.208,0.385,0.281,0.666
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,26,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2003,현대,43,79,65,6,9,0,1,2,17,11,0,1,12,1,17,1,0,1,4,0.138,0.262,0.282,0.544
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,27,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2004,현대,16,21,17,0,3,1,0,0,4,1,1,0,3,0,5,1,1,0,0,0.176,0.235,0.286,0.521
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,28,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2005,현대,94,215,182,25,45,10,0,6,73,20,2,0,27,4,44,6,0,2,3,0.247,0.401,0.357,0.758
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,29,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2006,현대,93,156,133,16,29,7,1,4,50,25,1,1,19,4,28,7,0,0,2,0.218,0.376,0.333,0.709
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,30,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2007,현대,91,150,135,11,37,4,0,4,53,17,0,1,13,0,24,5,2,0,3,0.274,0.393,0.333,0.726
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,31,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2008,우리,71,141,119,12,32,8,0,4,52,17,0,2,14,3,18,2,2,3,2,0.269,0.437,0.355,0.792
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,32,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2009,히어로즈,54,94,76,9,19,4,0,2,29,14,2,2,13,3,21,0,1,1,3,0.25,0.382,0.376,0.758
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,33,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2010,넥센,107,300,251,32,72,9,1,9,110,30,2,2,34,11,51,5,3,1,0,0.287,0.438,0.391,0.829
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,34,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2011,넥센,77,189,167,16,29,8,1,2,45,17,2,0,15,2,53,3,1,4,0,0.174,0.269,0.249,0.518
72325,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=72325,강병식,35,1977-04-23,OF,L/R,182cm/85kg,성동초-신일중-신일고-고려대-상무-현대-히어로즈,96 현대 2차 8라운드 59순위,2012,넥센,26,36,30,4,6,2,0,0,8,2,1,1,5,1,9,0,0,0,0,0.2,0.267,0.333,0.6
75143,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=75143,강병우,24,1986-12-26,OF,L/R,183cm/84kg,화곡초-성남중-성남고-LG-상무,05 LG 2차 6라운드 42순위,2010,넥센,11,2,2,2,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0
61108,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=61108,강병의,23,1992-01-02,1B,R/R,180cm/70kg,영도초-신월중-충암고-LG-경찰,11 LG 6라운드 47순위,2015,LG,8,3,3,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0.333,0.333,0.333,0.666
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,22,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2000,두산,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,23,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2001,두산,64,97,89,16,21,7,1,2,36,11,2,0,6,1,28,1,0,1,1,0.236,0.404,0.292,0.696
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,24,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2002,두산,93,182,160,30,40,6,1,5,63,25,6,1,16,2,43,4,1,3,1,0.25,0.394,0.324,0.718
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,25,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2003,두산,6,15,13,3,3,0,0,1,6,3,1,0,2,0,2,1,0,0,0,0.231,0.462,0.333,0.795
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,26,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2004,두산,40,85,72,14,17,2,1,1,24,5,2,1,10,1,20,0,0,2,1,0.236,0.333,0.337,0.67
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,27,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2005,두산,48,124,102,12,24,3,1,1,32,10,2,1,18,2,30,2,0,2,0,0.235,0.314,0.361,0.675
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,28,1978-01-12,DH,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2006,삼성,87,145,128,16,30,6,1,4,50,16,4,3,13,1,33,2,2,1,1,0.234,0.391,0.306,0.697
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,29,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2007,삼성,83,170,142,20,40,9,1,1,54,13,4,2,16,5,25,4,2,5,2,0.282,0.38,0.37,0.75
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,30,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2008,삼성,81,160,134,27,37,8,0,3,54,14,3,4,19,3,28,3,1,3,1,0.276,0.403,0.376,0.779
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,31,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2009,삼성,126,529,449,89,139,24,2,20,227,78,20,3,69,4,61,15,1,6,4,0.31,0.506,0.405,0.911
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,32,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2010,삼성,89,279,232,38,55,12,0,4,79,26,8,0,40,2,44,8,1,4,4,0.237,0.341,0.353,0.694
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,33,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2011,삼성,52,168,146,14,39,7,1,1,51,18,3,1,17,2,24,3,2,1,1,0.267,0.349,0.347,0.696
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,34,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2012,삼성,102,274,235,30,60,10,1,6,90,38,5,3,28,2,49,5,6,3,2,0.255,0.383,0.332,0.715
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,35,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2013,삼성,32,99,82,11,17,5,0,0,22,5,3,0,14,1,19,5,1,1,0,0.207,0.268,0.327,0.595
70224,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=70224,강봉규,37,1978-01-12,OF,R/R,183cm/88kg,부천초-개성중-경남고-고려대-두산-삼성,96 OB 2차 7라운드 57순위,2015,삼성,5,8,6,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0.0,0.25,0.25
66710,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=66710,강상원,20,1997-05-05,OF,L/R,172cm/64kg,온양온천초-온양중-북일고-한화,16 한화 2차 10라운드 99순위,2017,한화,33,14,14,8,3,1,0,0,4,1,0,0,0,0,5,0,0,0,0,0.214,0.286,0.214,0.5
66710,https://www.koreabaseball.com/Record/Retire/Hitter.aspx?playerId=66710,강상원,21,1997-05-05,OF,L/R,172cm/64kg,온양온천초-온양중-북일고-한화,16 한화 2차 10라운드 99순위,2018,한화,6,7,6,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0.0,0.143,0.143
